time,1000000 airbag_sensor,
0.00589972,-7177.46,
0.00594976,-6301.46,
0.0059998,-5439.51,
0.00604984,-4546,
0.00609988,-3580.61,
0.00614992,-2505.76,
0.00619996,-1290.8,
0.00624899,78.6876,
0.00629903,1594.07,
0.00634907,3228.2,
0.00639911,4951.1,
0.00644915,6740.61,
0.00649919,8580.87,
0.00654923,10455.8,
0.00659927,12342.1,
0.00664931,14209.3,
0.00669935,16026.9,
0.00674939,17768.9,
0.00679943,19409.2,
0.00684947,20915.2,
0.00689951,22257.5,
0.00694955,23430.3,
0.00699959,24456.5,
0.00704963,25370.2,
0.00709967,26193.2,
0.00714971,26937.4,
0.00719975,27634.5,
0.00724979,28348.8,
0.00729983,29138.5,
0.00734987,29997.8,
0.00739991,30840.8,
0.00744995,31539,
0.00749899,31980.6,
0.00754903,32103.7,
0.00759907,31881.3,
0.00764911,31302.2,
0.00769915,30383.9,
0.00774919,29205.7,
0.00779923,27905,
0.00784927,26603.5,
0.00789931,25327.6,
0.00794935,24005.5,
0.00799939,22542.3,
0.00804943,20897.8,
0.00809947,19086.7,
0.00814951,17110.4,
0.00819955,14910.2,
0.00824959,12405.3,
0.00829963,9572.97,
0.00834967,6467.43,
0.00839971,3127.63,
0.00844975,-526.162,
0.00849979,-4692.29,
0.00854983,-9595.32,
0.00859987,-15384.1,
0.00864991,-22094.2,
0.00869995,-29690.2,
0.00874899,-38142.5,
0.00879903,-47445.2,
0.00884907,-57531.7,
0.00889911,-68220.2,
0.00894915,-79293.4,
0.00899919,-90604.3,
0.00904923,-102097,
0.00909927,-113772,
0.00914931,-125670,
0.00919935,-137889,
0.00924939,-150590,
0.00929943,-163953,
0.00934947,-178093,
0.00939951,-192988,
0.00944955,-208456,
0.00949959,-224211,
0.00954963,-239942,
0.00959967,-255398,
0.00964971,-270440,
0.00969975,-284991,
0.00974979,-298959,
0.00979983,-312236,
0.00984987,-324761,
0.00989991,-336587,
0.00994995,-347901,
0.00999899,-358950,
0.010049,-369902,
0.0100991,-380728,
0.0101491,-391275,
0.0101992,-401459,
0.0102492,-411359,
0.0102992,-421211,
0.0103493,-431404,
0.0103993,-442397,
0.0104494,-454554,
0.0104994,-467978,
0.0105494,-482458,
0.0105995,-497659,
0.0106495,-513376,
0.0106996,-529496,
0.0107496,-545788,
0.0107996,-561811,
0.0108497,-576977,
0.0108997,-590658,
0.0109498,-602263,
0.0109998,-611291,
0.0110498,-617363,
0.0110999,-620293,
0.0111499,-620124,
0.0112,-616926,
0.011249,-610645,
0.011299,-601248,
0.0113491,-588911,
0.0113991,-574069,
0.0114492,-557380,
0.0114992,-539605,
0.0115492,-521513,
0.0115993,-503878,
0.0116493,-487466,
0.0116994,-472958,
0.0117494,-460843,
0.0117994,-451233,
0.0118495,-443855,
0.0118995,-438212,
0.0119496,-433733,
0.0119996,-429922,
0.0120496,-426343,
0.0120997,-422418,
0.0121497,-417420,
0.0121998,-410703,
0.0122498,-401885,
0.0122998,-390818,
0.0123499,-377429,
0.0123999,-361565,
0.01245,-343013,
0.012499,-321634,
0.012549,-297516,
0.0125991,-271091,
0.0126491,-243026,
0.0126991,-213935,
0.0127492,-184266,
0.0127992,-154418,
0.0128493,-124726,
0.0128993,-95256.4,
0.0129494,-65732.2,
0.0129994,-35786.5,
0.0130494,-5250.02,
0.0130995,25804,
0.0131495,57164.2,
0.0131996,88596.3,
0.0132496,119912,
0.0132996,150944,
0.0133497,181431,
0.0133997,210921,
0.0134497,238838,
0.0134998,264630,
0.0135498,287763,
0.0135999,307770,
0.0136499,324422,
0.0136999,337735,
0.013749,347800,
0.013799,354709,
0.0138491,358543,
0.0138991,359374,
0.0139491,357339,
0.0139992,352732,
0.0140492,345947,
0.0140993,337239,
0.0141493,326512,
0.0141993,313379,
0.0142494,297365,
0.0142994,278093,
0.0143495,255511,
0.0143995,230014,
0.0144495,202236,
0.0144996,172744,
0.0145496,141893,
0.0145997,109826,
0.0146497,76521.3,
0.0146997,41923.7,
0.0147498,6195.57,
0.0147998,-30200.5,
0.0148499,-66815.4,
0.0148999,-103516,
0.0149499,-140290,
0.014999,-176780,
0.015049,-212104,
0.0150991,-245164,
0.0151491,-275087,
0.0151991,-301349,
0.0152492,-323534,
0.0152992,-341135,
0.0153493,-353670,
0.0153993,-361005,
0.0154493,-363446,
0.0154994,-361394,
0.0155494,-354930,
0.0155995,-343803,
0.0156495,-327697,
0.0156995,-306487,
0.0157496,-280430,
0.0157996,-250204,
0.0158497,-216571,
0.0158997,-179891,
0.0159497,-140120,
0.0159998,-97383.5,
0.0160498,-52420.9,
0.0160999,-6444.61,
0.0161499,39441.8,
0.0161999,84752.7,
0.016249,129556,
0.016299,174027,
0.0163491,218076,
0.0163991,261285,
0.0164491,303158,
0.0164992,343371,
0.0165492,381579,
0.0165993,416990,
0.0166493,448425,
0.0166993,474851,
0.0167494,495692,
0.0167994,510576,
0.0168495,518996,
0.0168995,520376,
0.0169495,514404,
0.0169996,501117,
0.0170496,480859,
0.0170997,454319,
0.0171497,422412,
0.0171997,385984,
0.0172498,345616,
0.0172998,301832,
0.0173499,255475,
0.0173999,207610,
0.0174499,158952,
0.0175,109575,
0.017549,59135.1,
0.0175991,7279.61,
0.0176491,-46136.8,
0.0176991,-101156,
0.0177492,-157749,
0.0177992,-215506,
0.0178493,-273459,
0.0178993,-330360,
0.0179493,-385023,
0.0179994,-436487,
0.0180494,-484156,
0.0180995,-527892,
0.0181495,-567926,
0.0181995,-604544,
0.0182496,-637772,
0.0182996,-667472,
0.0183497,-693694,
0.0183997,-716677,
0.0184497,-736617,
0.0184998,-753677,
0.0185498,-768157,
0.0185999,-780494,
0.0186499,-791094,
0.0186999,-800237,
0.01875,-808167,
0.0188,-815102,
0.0188491,-821002,
0.0188991,-825368,
0.0189491,-827334,
0.0189992,-826022,
0.0190492,-820733,
0.0190993,-810823,
0.0191493,-795617,
0.0191993,-774613,
0.0192494,-747651,
0.0192994,-714870,
0.0193495,-676528,
0.0193995,-632752,
0.0194495,-583485,
0.0194996,-528913,
0.0195496,-469860,
0.0195997,-407595,
0.0196497,-343412,
0.0196997,-278668,
0.0197498,-215048,
0.0197998,-154473,
0.0198499,-98680.3,
0.0198999,-48884,
0.0199499,-5814.87,
0.02,29959.7,
0.02005,57918.2,
0.0200991,77733.9,
0.0201491,89287.9,
0.0201991,92645.2,
0.0202492,88253.2,
0.0202992,76979.6,
0.0203493,59828.4,
0.0203993,37713.2,
0.0204493,11500.8,
0.0204994,-17772.9,
0.0205494,-48849.1,
0.0205995,-80459.4,
0.0206495,-111520,
0.0206995,-141142,
0.0207496,-168571,
0.0207996,-193141,
0.0208497,-214315,
0.0208997,-231809,
0.0209497,-245569,
0.0209998,-255541,
0.0210498,-261533,
0.0210999,-263072,
0.0211499,-259251,
0.0211999,-248910,
0.02125,-231077,
0.0213,-205307,
0.0213501,-171769,
0.0213991,-131027,
0.0214491,-83702.1,
0.0214992,-30526.3,
0.0215492,27308.6,
0.0215993,88074.9,
0.0216493,149776,
0.0216993,210436,
0.0217494,268170,
0.0217994,321150,
0.0218495,367808,
0.0218995,407217,
0.0219495,439208,
0.0219996,464191,
0.0220496,482851,
0.0220997,495871,
0.0221497,503734,
0.0221997,506511,
0.0222498,503805,
0.0222998,495150,
0.0223499,480412,
0.0223999,459731,
0.0224499,433322,
0.0225,401577,
0.02255,365192,
0.0226001,325043,
0.0226491,282021,
0.0226991,237135,
0.0227492,191612,
0.0227992,146646,
0.0228493,103080,
0.0228993,61416.3,
0.0229493,21950.1,
0.0229994,-15107.8,
0.0230494,-49518.4,
0.0230995,-80901.6,
0.0231495,-108701,
0.0231995,-132382,
0.0232496,-151736,
0.0232996,-167010,
0.0233497,-178762,
0.0233997,-187571,
0.0234497,-193745,
0.0234998,-197226,
0.0235498,-197745,
0.0235999,-195113,
0.0236499,-189458,
0.0236999,-181343,
0.02375,-171808,
0.0238,-162181,
0.0238501,-153515,
0.0239001,-146194,
0.0239491,-140164,
0.0239992,-135538,
0.0240492,-132880,
0.0240993,-132859,
0.0241493,-135663,
0.0241993,-140827,
0.0242494,-147713,
0.0242994,-156105,
0.0243495,-166280,
0.0243995,-178515,
0.0244495,-192706,
0.0244996,-208526,
0.0245496,-225673,
0.0245997,-243733,
0.0246497,-261868,
0.0246997,-278772,
0.0247498,-293065,
0.0247998,-303822,
0.0248499,-310729,
0.0248999,-313809,
0.0249499,-313097,
0.025,-308556,
0.02505,-300294,
0.0251001,-288853,
0.0251501,-275134,
0.0251991,-259999,
0.0252492,-244128,
0.0252992,-228261,
0.0253493,-213244,
0.0253993,-199493,
0.0254493,-186571,
0.0254994,-173485,
0.0255494,-159443,
0.0255995,-144354,
0.0256495,-128611,
0.0256995,-112457,
0.0257496,-95860.9,
0.0257996,-78943.4,
0.0258497,-62174.7,
0.0258997,-46108.5,
0.0259497,-30984.4,
0.0259998,-16590.3,
0.0260498,-2684.8,
0.0260999,10421.5,
0.0261499,21917.3,
0.0261999,31034.9,
0.02625,37333.3,
0.0263,40513.7,
0.0263501,40127.9,
0.0264001,35642,
0.0264501,26846.8,
0.0264992,14088.6,
0.0265492,-1973.4,
0.0265993,-20807.3,
0.0266493,-42185.5,
0.0266993,-65942.1,
0.0267494,-91709.2,
0.0267994,-119090,
0.0268495,-148071,
0.0268995,-178991,
0.0269495,-211961,
0.0269996,-246512,
0.0270496,-281851,
0.0270997,-317334,
0.0271497,-352665,
0.0271997,-387652,
0.0272498,-421821,
0.0272998,-454554,
0.0273499,-485516,
0.0273999,-514642,
0.0274499,-541730,
0.0275,-566114,
0.02755,-586688,
0.0276001,-602352,
0.0276501,-612329,
0.0277001,-615941,
0.0277502,-612237,
0.0277992,-600009,
0.0278493,-578301,
0.0278993,-546978,
0.0279493,-506640,
0.0279994,-457969,
0.0280494,-401427,
0.0280995,-337526,
0.0281495,-267051,
0.0281995,-191065,
0.0282496,-110844,
0.0282996,-27729,
0.0283497,57048.5,
0.0283997,142253,
0.0284497,226330,
0.0284998,307328,
0.0285498,383131,
0.0285999,451729,
0.0286499,511354,
0.0286999,560464,
0.02875,597718,
0.0288,622036,
0.0288501,632824,
0.0289001,630114,
0.0289501,614493,
0.0290002,587091,
0.0290492,549662,
0.0290993,504455,
0.0291493,453773,
0.0291993,399542,
0.0292494,343273,
0.0292994,286160,
0.0293495,228988,
0.0293995,171876,
0.0294495,114235,
0.0294996,55265,
0.0295496,-5271.25,
0.0295997,-66643.9,
0.0296497,-127382,
0.0296997,-186031,
0.0297498,-241760,
0.0297998,-294132,
0.0298499,-342570,
0.0298999,-386367,
0.0299499,-425122,
0.03,-459072,
0.03005,-489136,
0.0301001,-516663,
0.0301501,-542980,
0.0302001,-569056,
0.0302502,-595649,
0.0303002,-623801,
0.0303493,-654853,
0.0303993,-689645,
0.0304493,-727899,
0.0304994,-768656,
0.0305494,-811109,
0.0305995,-854763,
0.0306495,-899017,
0.0306995,-943015,
0.0307496,-985904,
0.0307996,-1.02698e+006,
0.0308497,-1.06558e+006,
0.0308997,-1.10108e+006,
0.0309497,-1.13297e+006,
0.0309998,-1.16087e+006,
0.0310498,-1.18453e+006,
0.0310999,-1.2034e+006,
0.0311499,-1.21634e+006,
0.0311999,-1.22207e+006,
0.03125,-1.21983e+006,
0.0313,-1.2097e+006,
0.0313501,-1.19248e+006,
0.0314001,-1.16937e+006,
0.0314501,-1.14183e+006,
0.0315002,-1.11152e+006,
0.0315502,-1.08035e+006,
0.0315993,-1.05028e+006,
0.0316493,-1.02285e+006,
0.0316993,-998756,
0.0317494,-978148,
0.0317994,-961258,
0.0318495,-948549,
0.0318995,-940279,
0.0319495,-936239,
0.0319996,-935786,
0.0320496,-937964,
0.0320997,-941741,
0.0321497,-946286,
0.0321997,-951073,
0.0322498,-955980,
0.0322998,-961468,
0.0323499,-968462,
0.0323999,-977830,
0.0324499,-989994,
0.0325,-1.005e+006,
0.03255,-1.02282e+006,
0.0326001,-1.0434e+006,
0.0326501,-1.06619e+006,
0.0327001,-1.09011e+006,
0.0327502,-1.11396e+006,
0.0328002,-1.13688e+006,
0.0328503,-1.15856e+006,
0.0328993,-1.17907e+006,
0.0329493,-1.19858e+006,
0.0329994,-1.21702e+006,
0.0330494,-1.23407e+006,
0.0330995,-1.24946e+006,
0.0331495,-1.26295e+006,
0.0331995,-1.27411e+006,
0.0332496,-1.28217e+006,
0.0332996,-1.28614e+006,
0.0333497,-1.28508e+006,
0.0333997,-1.27815e+006,
0.0334497,-1.26455e+006,
0.0334998,-1.24358e+006,
0.0335498,-1.21497e+006,
0.0335999,-1.17892e+006,
0.0336499,-1.13557e+006,
0.0336999,-1.08453e+006,
0.03375,-1.02506e+006,
0.0338,-956656,
0.0338501,-879583,
0.0339001,-794827,
0.0339501,-703552,
0.0340002,-606527,
0.0340502,-504034,
0.0341003,-396324,
0.0341493,-284211,
0.0341993,-169124,
0.0342494,-52588.9,
0.0342994,64279.3,
0.0343495,180866,
0.0343995,296844,
0.0344495,411994,
0.0344996,526149,
0.0345496,638946,
0.0345997,749470,
0.0346497,856087,
0.0346997,956647,
0.0347498,1.04902e+006,
0.0347998,1.13154e+006,
0.0348499,1.20305e+006,
0.0348999,1.2627e+006,
0.0349499,1.30994e+006,
0.035,1.3447e+006,
0.03505,1.36762e+006,
0.0351001,1.3797e+006,
0.0351501,1.38199e+006,
0.0352001,1.37554e+006,
0.0352502,1.36148e+006,
0.0353002,1.34114e+006,
0.0353503,1.31594e+006,
0.0354003,1.28711e+006,
0.0354493,1.25574e+006,
0.0354994,1.22279e+006,
0.0355494,1.18919e+006,
0.0355995,1.15579e+006,
0.0356495,1.12326e+006,
0.0356995,1.09206e+006,
0.0357496,1.0624e+006,
0.0357996,1.03429e+006,
0.0358497,1.00772e+006,
0.0358997,982625,
0.0359497,958631,
0.0359998,935099,
0.0360498,911492,
0.0360999,887555,
0.0361499,862970,
0.0361999,836926,
0.03625,808139,
0.0363,775249,
0.0363501,737138,
0.0364001,692957,
0.0364501,642061,
0.0365002,584056,
0.0365502,518942,
0.0366003,447199,
0.0366503,369778,
0.0366993,287920,
0.0367494,202827,
0.0367994,115440,
0.0368495,26489.6,
0.0368995,-63355.1,
0.0369495,-153424,
0.0369996,-243158,
0.0370496,-332299,
0.0370997,-420794,
0.0371497,-508382,
0.0371997,-594346,
0.0372498,-677671,
0.0372998,-757404,
0.0373499,-832883,
0.0373999,-903581,
0.0374499,-968740,
0.0375,-1.02732e+006,
0.03755,-1.07836e+006,
0.0376001,-1.1213e+006,
0.0376501,-1.15616e+006,
0.0377001,-1.18334e+006,
0.0377502,-1.2033e+006,
0.0378002,-1.21644e+006,
0.0378503,-1.2231e+006,
0.0379003,-1.22343e+006,
0.0379503,-1.21742e+006,
0.0379994,-1.20512e+006,
0.0380494,-1.18677e+006,
0.0380995,-1.16283e+006,
0.0381495,-1.13388e+006,
0.0381995,-1.10061e+006,
0.0382496,-1.06379e+006,
0.0382996,-1.02428e+006,
0.0383497,-982974,
0.0383997,-940583,
0.0384497,-897413,
0.0384998,-853408,
0.0385498,-808380,
0.0385999,-762168,
0.0386499,-714642,
0.0386999,-665670,
0.03875,-615148,
0.0388,-563123,
0.0388501,-510018,
0.0389001,-456731,
0.0389501,-404359,
0.0390002,-353746,
0.0390502,-305341,
0.0391003,-259323,
0.0391503,-215696,
0.0392003,-174299,
0.0392504,-134862,
0.0392994,-97159.3,
0.0393495,-61116.4,
0.0393995,-26655.7,
0.0394495,6521.65,
0.0394996,38839.2,
0.0395496,70522.3,
0.0395996,101528,
0.0396497,131798,
0.0396997,161368,
0.0397498,190177,
0.0397998,217846,
0.0398499,243632,
0.0398999,266714,
0.0399499,286469,
0.04,302418,
0.04005,314095,
0.0401,321168,
0.0401501,323656,
0.0402001,322046,
0.0402502,317171,
0.0403002,309948,
0.0403503,301240,
0.0404003,291809,
0.0404503,282206,
0.0405004,272626,
0.0405494,262887,
0.0405995,252582,
0.0406495,241350,
0.0406995,229118,
0.0407496,216100,
0.0407996,202534,
0.0408496,188437,
0.0408997,173687,
0.0409497,158286,
0.0409998,142499,
0.0410498,126668,
0.0410999,110986,
0.0411499,95595.8,
0.0411999,80834.2,
0.04125,67185.5,
0.0413,54964,
0.04135,44257.4,
0.0414001,35102.4,
0.0414501,27418,
0.0415002,20827.8,
0.0415502,14782,
0.0416002,8920.78,
0.0416503,3268.53,
0.0417003,-1912.75,
0.0417504,-6309.53,
0.0418004,-9638.2,
0.0418494,-11721.1,
0.0418995,-12407.1,
0.0419495,-11299.5,
0.0419996,-7667.76,
0.0420496,-744.031,
0.0420996,9935.24,
0.0421497,24540.5,
0.0421997,43121.3,
0.0422498,65513.5,
0.0422998,91155.1,
0.0423498,119249,
0.0423999,149189,
0.0424499,180778,
0.0425,213903,
0.04255,247978,
0.0426,281856,
0.0426501,314259,
0.0427001,344084,
0.0427502,370356,
0.0428002,392224,
0.0428502,409036,
0.0429003,420255,
0.0429503,425337,
0.0430004,423864,
0.0430504,415691,
0.0430994,400786,
0.0431495,379139,
0.0431995,351020,
0.0432496,317253,
0.0432996,279194,
0.0433496,238467,
0.0433997,196730,
0.0434497,155567,
0.0434998,116290,
0.0435498,79678,
0.0435998,46037.3,
0.0436499,15591.2,
0.0436999,-11294.3,
0.04375,-34242.7,
0.0438,-53062.6,
0.04385,-67821.1,
0.0439001,-78670.3,
0.0439501,-85491.6,
0.0440002,-87863.8,
0.0440502,-85415.3,
0.0441002,-78072.1,
0.0441503,-66089.3,
0.0442003,-49884.2,
0.0442504,-29717.8,
0.0443004,-5700.43,
0.0443504,21825,
0.0443995,52207.1,
0.0444495,84829.6,
0.0444996,119281,
0.0445496,155274,
0.0445996,192582,
0.0446497,230946,
0.0446997,270026,
0.0447498,309526,
0.0447998,349255,
0.0448498,389063,
0.0448999,428809,
0.0449499,468451,
0.045,508076,
0.04505,547698,
0.0451,587058,
0.0451501,625752,
0.0452001,663503,
0.0452502,700129,
0.0453002,735210,
0.0453502,767954,
0.0454003,797474,
0.0454503,823106,
0.0455004,844401,
0.0455504,861014,
0.0456004,872643,
0.0456495,878914,
0.0456995,879251,
0.0457496,872984,
0.0457996,859617,
0.0458496,838945,
0.0458997,810921,
0.0459497,775609,
0.0459998,733311,
0.0460498,684580,
0.0460998,630032,
0.0461499,570264,
0.0461999,506045,
0.04625,438483,
0.0463,368981,
0.04635,299023,
0.0464001,230006,
0.0464501,163191,
0.0465002,99630.1,
0.0465502,40035.5,
0.0466002,-15167.9,
0.0466503,-65609.4,
0.0467003,-110897,
0.0467504,-150799,
0.0468004,-185279,
0.0468504,-214252,
0.0469005,-237453,
0.0469495,-254601,
0.0469996,-265539,
0.0470496,-270218,
0.0470996,-268689,
0.0471497,-261283,
0.0471997,-248863,
0.0472498,-232789,
0.0472998,-214389,
0.0473498,-194510,
0.0473999,-173689,
0.0474499,-152572,
0.0475,-131875,
0.04755,-112085,
0.0476,-93518.2,
0.0476501,-76554.6,
0.0477001,-61589.3,
0.0477502,-48853.6,
0.0478002,-38379.7,
0.0478502,-30042.4,
0.0479003,-23599.6,
0.0479503,-18689,
0.0480004,-14862.5,
0.0480504,-11825,
0.0481004,-9651.85,
0.0481505,-8683.8,
0.0482005,-9270.65,
0.0482496,-11618.4,
0.0482996,-15763.8,
0.0483496,-21601.6,
0.0483997,-28842.4,
0.0484497,-36922.2,
0.0484998,-44928.9,
0.0485498,-51514.1,
0.0485998,-55096.2,
0.0486499,-54460.2,
0.0486999,-49077.5,
0.04875,-38830.4,
0.0488,-23625.2,
0.04885,-3252.39,
0.0489001,22510.6,
0.0489501,53705.7,
0.0490002,90062.5,
0.0490502,131043,
0.0491002,176092,
0.0491503,224874,
0.0492003,277229,
0.0492504,332897,
0.0493004,391193,
0.0493504,450962,
0.0494005,510872,
0.0494505,569651,
0.0494996,625980,
0.0495496,678419,
0.0495996,725593,
0.0496497,766327,
0.0496997,799586,
0.0497498,824484,
0.0497998,840400,
0.0498498,847063,
0.0498999,844522,
0.0499499,833068,
0.05,813239,
0.05005,785892,
0.0501,752157,
0.0501501,713175,
0.0502001,669824,
0.0502502,622715,
0.0503002,572371,
0.0503502,519173,
0.0504003,463077,
0.0504503,403503,
0.0505004,339641,
0.0505504,270882,
0.0506004,196892,
0.0506505,117528,
0.0507005,32880.9,
0.0507506,-56690.1,
0.0507996,-150556,
0.0508496,-247656,
0.0508997,-346424,
0.0509497,-444975,
0.0509998,-541308,
0.0510498,-633401,
0.0510998,-719326,
0.0511499,-797369,
0.0511999,-866148,
0.05125,-924702,
0.0513,-972415,
0.05135,-1.00897e+006,
0.0514001,-1.0345e+006,
0.0514501,-1.04962e+006,
0.0515002,-1.05515e+006,
0.0515502,-1.05208e+006,
0.0516002,-1.0419e+006,
0.0516503,-1.02647e+006,
0.0517003,-1.0077e+006,
0.0517504,-987128,
0.0518004,-965725,
0.0518504,-943817,
0.0519005,-921382,
0.0519505,-898546,
0.0520006,-875731,
0.0520496,-853345,
0.0520996,-831430,
0.0521497,-809539,
0.0521997,-786874,
0.0522498,-762554,
0.0522998,-735915,
0.0523498,-706664,
0.0523999,-674766,
0.0524499,-640120,
0.0525,-602502,
0.05255,-561912,
0.0526,-518745,
0.0526501,-473639,
0.0527001,-427352,
0.0527502,-380730,
0.0528002,-334547,
0.0528502,-289302,
0.0529003,-245158,
0.0529503,-202084,
0.0530004,-160020,
0.0530504,-118912,
0.0531004,-78564.7,
0.0531505,-38558.4,
0.0532005,1547.13,
0.0532506,41970.3,
0.0533006,82735,
0.0533496,123728,
0.0533997,164657,
0.0534497,205148,
0.0534998,244900,
0.0535498,283630,
0.0535998,320897,
0.0536499,356083,
0.0536999,388717,
0.05375,418777,
0.0538,446566,
0.05385,472512,
0.0539001,497071,
0.0539501,520571,
0.0540002,543173,
0.0540502,565049,
0.0541002,586448,
0.0541503,607496,
0.0542003,627969,
0.0542504,647324,
0.0543004,664888,
0.0543504,679938,
0.0544005,691652,
0.0544505,699160,
0.0545006,701760,
0.0545506,699023,
0.0545996,690611,
0.0546497,676037,
0.0546997,654804,
0.0547498,626877,
0.0547998,592871,
0.0548498,553695,
0.0548999,510064,
0.0549499,462362,
0.055,410888,
0.05505,355969,
0.0551,297779,
0.0551501,236370,
0.0552001,172045,
0.0552502,105636,
0.0553002,38371.7,
0.0553502,-28434,
0.0554003,-93422.4,
0.0554503,-154939,
0.0555004,-211059,
0.0555504,-260024,
0.0556004,-300556,
0.0556505,-331819,
0.0557005,-353346,
0.0557506,-365038,
0.0558006,-367121,
0.0558506,-360046,
0.0558997,-344443,
0.0559497,-321115,
0.0559998,-290924,
0.0560498,-254737,
0.0560998,-213490,
0.0561499,-168147,
0.0561999,-119586,
0.05625,-68623.9,
0.0563,-16036.1,
0.05635,37392.6,
0.0564001,90696.2,
0.0564501,142671,
0.0565002,191943,
0.0565502,237098,
0.0566002,276971,
0.0566503,310854,
0.0567003,338425,
0.0567504,359576,
0.0568004,374251,
0.0568504,382358,
0.0569005,383767,
0.0569505,378458,
0.0570006,366703,
0.0570506,349074,
0.0571006,326295,
0.0571497,299153,
0.0571997,268388,
0.0572498,234495,
0.0572998,197693,
0.0573498,158059,
0.0573999,115557,
0.0574499,70048.7,
0.0575,21305.2,
0.05755,-30922.7,
0.0576,-86764.6,
0.0576501,-146087,
0.0577001,-208482,
0.0577502,-273461,
0.0578002,-340667,
0.0578502,-409882,
0.0579003,-480835,
0.0579503,-553004,
0.0580004,-625608,
0.0580504,-697847,
0.0581004,-769099,
0.0581505,-838850,
0.0582005,-906500,
0.0582506,-971307,
0.0583006,-1.03255e+006,
0.0583506,-1.08974e+006,
0.0584007,-1.14264e+006,
0.0584497,-1.19107e+006,
0.0584998,-1.23479e+006,
0.0585498,-1.27365e+006,
0.0585998,-1.30778e+006,
0.0586499,-1.33749e+006,
0.0586999,-1.36319e+006,
0.05875,-1.38516e+006,
0.0588,-1.40344e+006,
0.05885,-1.41786e+006,
0.0589001,-1.42823e+006,
0.0589501,-1.4343e+006,
0.0590002,-1.43555e+006,
0.0590502,-1.43109e+006,
0.0591002,-1.41972e+006,
0.0591503,-1.40035e+006,
0.0592003,-1.3725e+006,
0.0592504,-1.3364e+006,
0.0593004,-1.29263e+006,
0.0593504,-1.24191e+006,
0.0594005,-1.18504e+006,
0.0594505,-1.12283e+006,
0.0595006,-1.05607e+006,
0.0595506,-985715,
0.0596006,-913101,
0.0596507,-839722,
0.0597007,-766982,
0.0597498,-696200,
0.0597998,-628698,
0.0598498,-565868,
0.0598999,-509207,
0.0599499,-460138,
0.06,-419804,
0.06005,-388954,
0.0601,-367839,
0.0601501,-356263,
0.0602001,-353849,
0.0602502,-360158,
0.0603002,-374572,
0.0603502,-396231,
0.0604003,-424105,
0.0604503,-456988,
0.0605004,-493346,
0.0605504,-531378,
0.0606004,-569421,
