time,1000000 airbag_sensor,
0.0436999,711805,
0.04375,719886,
0.0438,722088,
0.04385,717365,
0.0439001,704989,
0.0439501,684690,
0.0440002,656605,
0.0440502,621274,
0.0441002,579404,
0.0441503,531566,
0.0442003,478284,
0.0442504,420242,
0.0443004,358222,
0.0443504,292820,
0.0443995,224375,
0.0444495,153348,
0.0444996,80828.9,
0.0445496,8528.37,
0.0445996,-61810.8,
0.0446497,-128970,
0.0446997,-192314,
0.0447498,-251433,
0.0447998,-305913,
0.0448498,-355464,
0.0448999,-400069,
0.0449499,-439827,
0.045,-474715,
0.04505,-504603,
0.0451,-529301,
0.0451501,-548443,
0.0452001,-561539,
0.0452502,-568229,
0.0453002,-568530,
0.0453502,-562897,
0.0454003,-552028,
0.0454503,-536663,
0.0455004,-517637,
0.0455504,-495980,
0.0456004,-472918,
0.0456495,-449732,
0.0456995,-427424,
0.0457496,-406351,
0.0457996,-386254,
0.0458496,-366688,
0.0458997,-347375,
0.0459497,-328223,
0.0459998,-309204,
0.0460498,-290365,
0.0460998,-271956,
0.0461499,-254421,
0.0461999,-238235,
0.04625,-223822,
0.0463,-211572,
0.04635,-201785,
0.0464001,-194419,
0.0464501,-189018,
0.0465002,-185047,
0.0465502,-182072,
0.0466002,-179499,
0.0466503,-176394,
0.0467003,-171532,
0.0467504,-163601,
0.0468004,-151538,
0.0468504,-134729,
0.0469005,-112889,
0.0469495,-85871.9,
0.0469996,-53531.2,
0.0470496,-15507.7,
0.0470996,28806.2,
0.0471497,79928,
0.0471997,137964,
0.0472498,202529,
0.0472998,272692,
0.0473498,346944,
0.0473999,423326,
0.0474499,499839,
0.0475,574815,
0.04755,646855,
0.0476,714511,
0.0476501,776206,
0.0477001,830473,
0.0477502,876260,
0.0478002,913023,
0.0478502,940539,
0.0479003,958653,
0.0479503,967181,
0.0480004,966017,
0.0480504,955325,
0.0481004,935532,
0.0481505,907109,
0.0482005,870373,
0.0482496,825473,
0.0482996,772652,
0.0483496,712520,
0.0483997,646076,
0.0484497,574468,
0.0484998,498736,
0.0485498,419815,
0.0485998,338789,
0.0486499,257056,
0.0486999,176263,
0.04875,98194.9,
0.0488,24659.5,
0.04885,-42541.2,
0.0489001,-101604,
0.0489501,-150851,
0.0490002,-188897,
0.0490502,-214876,
0.0491002,-228736,
0.0491503,-231141,
0.0492003,-223034,
0.0492504,-205528,
0.0493004,-180078,
0.0493504,-148472,
0.0494005,-112732,
0.0494505,-74929.8,
0.0494996,-36864.1,
0.0495496,277.591,
0.0495996,36035.3,
0.0496497,70421.6,
0.0496997,103668,
0.0497498,136364,
0.0497998,169490,
0.0498498,204001,
0.0498999,240387,
0.0499499,278514,
0.05,317787,
0.05005,357535,
0.0501,397238,
0.0501501,436321,
0.0502001,473908,
0.0502502,509086,
0.0503002,541427,
0.0503502,571119,
0.0504003,598644,
0.0504503,624342,
0.0505004,648135,
0.0505504,669534,
0.0506004,687840,
0.0506505,702222,
0.0507005,711789,
0.0507506,715931,
0.0507996,714611,
0.0508496,708253,
0.0508997,697451,
0.0509497,682963,
0.0509998,665963,
0.0510498,647861,
0.0510998,629745,
0.0511499,612283,
0.0511999,596052,
0.05125,581630,
0.0513,569558,
0.05135,560424,
0.0514001,554785,
0.0514501,553019,
0.0515002,555492,
0.0515502,562762,
0.0516002,575482,
0.0516503,594197,
0.0517003,619171,
0.0517504,650244,
0.0518004,686717,
0.0518504,727431,
0.0519005,771075,
0.0519505,816509,
0.0520006,862803,
0.0520496,909090,
0.0520996,954398,
0.0521497,997613,
0.0521997,1.03774e+006,
0.0522498,1.07417e+006,
0.0522998,1.10672e+006,
0.0523498,1.13541e+006,
0.0523999,1.16032e+006,
0.0524499,1.1816e+006,
0.0525,1.19947e+006,
0.05255,1.21415e+006,
0.0526,1.22579e+006,
0.0526501,1.23456e+006,
0.0527001,1.24068e+006,
0.0527502,1.24426e+006,
0.0528002,1.24519e+006,
0.0528502,1.24302e+006,
0.0529003,1.2372e+006,
0.0529503,1.22735e+006,
0.0530004,1.2133e+006,
0.0530504,1.19499e+006,
0.0531004,1.17255e+006,
0.0531505,1.14644e+006,
0.0532005,1.1175e+006,
0.0532506,1.08665e+006,
0.0533006,1.05468e+006,
0.0533496,1.02217e+006,
0.0533997,989516,
0.0534497,956787,
0.0534998,923899,
0.0535498,890822,
0.0535998,857559,
0.0536499,823975,
0.0536999,789634,
0.05375,753828,
0.0538,715865,
0.05385,675366,
0.0539001,632282,
0.0539501,586678,
0.0540002,538585,
0.0540502,488192,
0.0541002,436098,
0.0541503,383084,
0.0542003,329696,
0.0542504,276253,
0.0543004,223191,
0.0543504,171264,
0.0544005,121383,
0.0544505,74273.2,
0.0545006,30360.7,
0.0545506,-9994.25,
0.0545996,-46207.6,
0.0546497,-77533.3,
0.0546997,-103418,
0.0547498,-123731,
0.0547998,-138791,
0.0548498,-149330,
0.0548999,-156498,
0.0549499,-161773,
0.055,-166580,
0.05505,-172019,
0.0551,-179135,
0.0551501,-189080,
0.0552001,-202684,
0.0552502,-220032,
0.0553002,-240652,
0.0553502,-263935,
0.0554003,-289405,
0.0554503,-316876,
0.0555004,-346358,
0.0555504,-377728,
0.0556004,-410574,
0.0556505,-444370,
0.0557005,-478672,
0.0557506,-513001,
0.0558006,-546733,
0.0558506,-579299,
0.0558997,-610482,
0.0559497,-640464,
0.0559998,-669418,
0.0560498,-697058,
0.0560998,-722722,
0.0561499,-745801,
0.0561999,-766030,
0.05625,-783524,
0.0563,-798677,
0.05635,-811956,
0.0564001,-823640,
0.0564501,-833639,
0.0565002,-841592,
0.0565502,-847267,
0.0566002,-850774,
0.0566503,-852211,
0.0567003,-851160,
0.0567504,-846703,
0.0568004,-837824,
0.0568504,-823604,
0.0569005,-803222,
0.0569505,-776202,
0.0570006,-742428,
0.0570506,-701617,
0.0571006,-653276,
0.0571497,-597544,
0.0571997,-535645,
0.0572498,-469376,
0.0572998,-400444,
0.0573498,-330235,
0.0573999,-259881,
0.0574499,-190407,
0.0575,-122841,
0.05755,-58251,
0.0576,2407.75,
0.0576501,58520.1,
0.0577001,109938,
0.0577502,156867,
0.0578002,199408,
0.0578502,237232,
0.0579003,269841,
0.0579503,296905,
0.0580004,318164,
0.0580504,333229,
0.0581004,341659,
0.0581505,343136,
0.0582005,337456,
0.0582506,324508,
0.0583006,304436,
0.0583506,277819,
0.0584007,245718,
0.0584497,209627,
0.0584998,171374,
0.0585498,132797,
0.0585998,95376.6,
0.0586499,60201.8,
0.0586999,28022.8,
0.05875,-837.198,
0.0588,-26374.4,
0.05885,-48601.5,
0.0589001,-67496.9,
0.0589501,-83125.9,
0.0590002,-95461.8,
0.0590502,-104246,
0.0591002,-109349,
0.0591503,-111117,
0.0592003,-110299,
0.0592504,-107838,
0.0593004,-104686,
0.0593504,-101490,
0.0594005,-98266.7,
0.0594505,-94450,
0.0595006,-89437.2,
0.0595506,-83009.2,
0.0596006,-75272.2,
0.0596507,-66510.6,
0.0597007,-57124.1,
0.0597498,-47415.5,
0.0597998,-37366.9,
0.0598498,-26612.8,
0.0598999,-14604.2,
0.0599499,-860.889,
0.06,14991.8,
0.06005,33334.8,
0.0601,54431.1,
0.0601501,78222.7,
0.0602001,104414,
0.0602502,132682,
0.0603002,162619,
0.0603502,193446,
0.0604003,223947,
0.0604503,252855,
0.0605004,279299,
0.0605504,302848,
0.0606004,323329,
0.0606505,340683,
0.0607005,354780,
0.0607506,365395,
0.0608006,372458,
