time,1000000 airbag_sensor,
0.0235999,-338482,
0.0236499,-352374,
0.0236999,-367705,
0.02375,-385365,
0.0238,-406283,
0.0238501,-431324,
0.0239001,-461024,
0.0239491,-495418,
0.0239992,-534088,
0.0240492,-576457,
0.0240993,-621944,
0.0241493,-669658,
0.0241993,-718187,
0.0242494,-766003,
0.0242994,-811991,
0.0243495,-855492,
0.0243995,-895947,
0.0244495,-932392,
0.0244996,-963225,
0.0245496,-986585,
0.0245997,-1.00098e+006,
0.0246497,-1.00561e+006,
0.0246997,-1.00025e+006,
0.0247498,-985219,
0.0247998,-961284,
0.0248499,-929514,
0.0248999,-891106,
0.0249499,-847383,
0.025,-799756,
0.02505,-749548,
0.0251001,-697842,
0.0251501,-645486,
0.0251991,-593288,
0.0252492,-542135,
0.0252992,-492683,
0.0253493,-444856,
0.0253993,-397880,
0.0254493,-350826,
0.0254994,-302988,
0.0255494,-253855,
0.0255995,-202845,
0.0256495,-149173,
0.0256995,-92218.9,
0.0257496,-31946.4,
0.0257996,31070.4,
0.0258497,95850.2,
0.0258997,161216,
0.0259497,225989,
0.0259998,289178,
0.0260498,350222,
0.0260999,409009,
0.0261499,465430,
0.0261999,519051,
0.02625,569199,
0.0263,615258,
0.0263501,657033,
0.0264001,694923,
0.0264501,729600,
0.0264992,761456,
0.0265492,790311,
0.0265993,815612,
0.0266493,836938,
0.0266993,854260,
0.0267494,867747,
0.0267994,877590,
0.0268495,884213,
0.0268995,888474,
0.0269495,891373,
0.0269996,893373,
0.0270496,894030,
0.0270997,892345,
0.0271497,887349,
0.0271997,878415,
0.0272498,865410,
0.0272998,848686,
0.0273499,828783,
0.0273999,806232,
0.0274499,781512,
0.0275,754810,
0.02755,725962,
0.0276001,694859,
0.0276501,662007,
0.0277001,628582,
0.0277502,595827,
0.0277992,564458,
0.0278493,534655,
0.0278993,506428,
0.0279493,479831,
0.0279994,454932,
0.0280494,431784,
0.0280995,410449,
0.0281495,391048,
0.0281995,373716,
0.0282496,358426,
0.0282996,344681,
0.0283497,331405,
0.0283997,317333,
0.0284497,301392,
0.0284998,282754,
0.0285498,260718,
0.0285999,234637,
0.0286499,203922,
0.0286999,168138,
0.02875,127092,
0.0288,80696,
0.0288501,28803.9,
0.0289001,-28712.8,
0.0289501,-91778.5,
0.0290002,-160046,
0.0290492,-232964,
0.0290993,-309856,
0.0291493,-389920,
0.0291993,-472208,
0.0292494,-555776,
0.0292994,-639939,
0.0293495,-724271,
0.0293995,-808194,
0.0294495,-890671,
0.0294996,-970489,
0.0295496,-1.04674e+006,
0.0295997,-1.11882e+006,
0.0296497,-1.18597e+006,
0.0296997,-1.24723e+006,
0.0297498,-1.30145e+006,
0.0297998,-1.34734e+006,
0.0298499,-1.38348e+006,
0.0298999,-1.4086e+006,
0.0299499,-1.42175e+006,
0.03,-1.42227e+006,
0.03005,-1.40987e+006,
0.0301001,-1.38469e+006,
0.0301501,-1.34758e+006,
0.0302001,-1.29973e+006,
0.0302502,-1.24215e+006,
0.0303002,-1.17555e+006,
0.0303493,-1.10073e+006,
0.0303993,-1.01903e+006,
0.0304493,-932245,
0.0304994,-842025,
0.0305494,-749639,
0.0305995,-656304,
0.0306495,-563522,
0.0306995,-472985,
0.0307496,-386306,
0.0307996,-304900,
0.0308497,-230102,
0.0308997,-163275,
0.0309497,-105750,
0.0309998,-58662.3,
0.0310498,-22745.4,
0.0310999,1877.2,
0.0311499,15724.3,
0.0311999,19604.4,
0.03125,14119.9,
0.0313,-318.605,
0.0313501,-23146.5,
0.0314001,-53534.7,
0.0314501,-90414,
0.0315002,-132499,
0.0315502,-178444,
0.0315993,-227162,
0.0316493,-278057,
0.0316993,-330726,
0.0317494,-384369,
0.0317994,-437769,
0.0318495,-489796,
0.0318995,-539592,
0.0319495,-586290,
0.0319996,-629002,
0.0320496,-667171,
0.0320997,-700819,
0.0321497,-730585,
0.0321997,-757679,
0.0322498,-783539,
0.0322998,-809104,
0.0323499,-834302,
0.0323999,-858326,
0.0324499,-880256,
0.0325,-899367,
0.03255,-915114,
0.0326001,-927086,
0.0326501,-935025,
0.0327001,-938817,
0.0327502,-938445,
0.0328002,-933932,
0.0328503,-925415,
0.0328993,-913298,
0.0329493,-898056,
0.0329994,-879787,
0.0330494,-858194,
0.0330995,-833031,
0.0331495,-804495,
0.0331995,-773234,
0.0332496,-740026,
0.0332996,-705522,
0.0333497,-670238,
0.0333997,-634565,
0.0334497,-598641,
0.0334998,-562375,
0.0335498,-525730,
0.0335999,-488865,
0.0336499,-452082,
0.0336999,-415896,
0.03375,-381081,
0.0338,-348304,
0.0338501,-317734,
0.0339001,-289205,
0.0339501,-262621,
0.0340002,-238063,
0.0340502,-215678,
0.0341003,-195633,
0.0341493,-178167,
0.0341993,-163517,
0.0342494,-151638,
0.0342994,-141998,
0.0343495,-133834,
0.0343995,-126614,
0.0344495,-120126,
0.0344996,-114302,
0.0345496,-109295,
0.0345997,-105662,
0.0346497,-104191,
0.0346997,-105406,
0.0347498,-109242,
0.0347998,-114980,
0.0348499,-121398,
0.0348999,-127140,
0.0349499,-130959,
0.035,-131733,
0.03505,-128671,
0.0351001,-121557,
0.0351501,-110763,
0.0352001,-97161.1,
0.0352502,-81992,
0.0353002,-66562.9,
0.0353503,-51744.5,
0.0354003,-37775.8,
0.0354493,-24657.9,
0.0354994,-12457.8,
0.0355494,-1145.54,
0.0355995,9568.77,
0.0356495,20133.8,
0.0356995,31056.5,
0.0357496,43035.2,
0.0357996,57130.5,
0.0358497,74597.9,
0.0358997,96423.9,
0.0359497,123069,
0.0359998,154607,
0.0360498,190877,
0.0360999,231449,
0.0361499,275634,
0.0361999,322579,
0.03625,371253,
0.0363,420439,
0.0363501,468922,
0.0364001,515649,
0.0364501,559662,
0.0365002,600076,
0.0365502,636320,
0.0366003,668320,
0.0366503,696315,
0.0366993,720400,
0.0367494,740249,
0.0367994,755209,
0.0368495,764532,
0.0368995,767497,
0.0369495,763413,
0.0369996,751667,
0.0370496,731865,
0.0370997,703929,
0.0371497,668135,
0.0371997,625174,
0.0372498,576126,
0.0372998,522216,
0.0373499,464381,
0.0373999,403030,
0.0374499,338369,
0.0375,270929,
0.03755,201594,
0.0376001,131350,
0.0376501,61255.1,
0.0377001,-7561.38,
0.0377502,-74045.3,
0.0378002,-137261,
0.0378503,-196245,
0.0379003,-250021,
0.0379503,-297902,
0.0379994,-339758,
0.0380494,-376040,
0.0380995,-407550,
0.0381495,-434998,
0.0381995,-458634,
0.0382496,-478232,
0.0382996,-493223,
0.0383497,-502978,
0.0383997,-507178,
0.0384497,-505756,
0.0384998,-498488,
0.0385498,-484901,
0.0385999,-464462,
0.0386499,-436563,
0.0386999,-400326,
0.03875,-354671,
0.0388,-298725,
0.0388501,-232125,
0.0389001,-154962,
0.0389501,-67810.6,
0.0390002,28049.5,
0.0390502,130674,
0.0391003,237915,
0.0391503,347906,
0.0392003,459161,
0.0392504,570389,
0.0392994,680436,
0.0393495,788370,
0.0393995,893424,
0.0394495,994765,
0.0394996,1.09142e+006,
0.0395496,1.18235e+006,
0.0395996,1.26633e+006,
0.0396497,1.34175e+006,
0.0396997,1.40694e+006,
0.0397498,1.46045e+006,
0.0397998,1.50125e+006,
0.0398499,1.52881e+006,
0.0398999,1.54315e+006,
0.0399499,1.54467e+006,
0.04,1.53391e+006,
0.04005,1.51135e+006,
0.0401,1.47731e+006,
0.0401501,1.43198e+006,
0.0402001,1.37556e+006,
0.0402502,1.30848e+006,
0.0403002,1.23148e+006,
0.0403503,1.14562e+006,
0.0404003,1.05228e+006,
0.0404503,952998,
0.0405004,849424,
0.0405494,743276,
0.0405995,636149,
0.0406495,529181,
0.0406995,423175,
0.0407496,318996,
0.0407996,217740,
0.0408496,120757,
0.0408997,29607,
0.0409497,-54166,
0.0409998,-129310,
0.0410498,-195027,
0.0410999,-251081,
0.0411499,-297717,
0.0411999,-335263,
0.04125,-363670,
0.0413,-382539,
0.04135,-391545,
0.0414001,-390690,
0.0414501,-380312,
0.0415002,-361128,
0.0415502,-334138,
0.0416002,-300476,
0.0416503,-261458,
0.0417003,-218687,
0.0417504,-173874,
0.0418004,-128443,
0.0418494,-83229.2,
0.0418995,-38714,
0.0419495,4375.27,
0.0419996,44868.9,
0.0420496,81547.6,
0.0420996,113429,
0.0421497,139680,
0.0421997,159570,
0.0422498,172659,
0.0422998,178867,
0.0423498,178161,
0.0423999,170280,
0.0424499,154886,
0.0425,131908,
0.04255,101760,
0.0426,65401.9,
0.0426501,24138.4,
0.0427001,-20651.5,
0.0427502,-67605.4,
0.0428002,-115403,
0.0428502,-162943,
0.0429003,-209547,
0.0429503,-254882,
0.0430004,-298640,
0.0430504,-340319,
0.0430994,-379323,
0.0431495,-415187,
0.0431995,-447602,
0.0432496,-476328,
0.0432996,-501119,
0.0433496,-521607,
0.0433997,-537236,
0.0434497,-547509,
0.0434998,-552189,
0.0435498,-551132,
0.0435998,-544055,
0.0436499,-530575,
0.0436999,-510404,
0.04375,-483505,
0.0438,-450135,
0.04385,-410830,
0.0439001,-366268,
0.0439501,-317138,
0.0440002,-264208,
0.0440502,-208315,
0.0441002,-150187,
0.0441503,-90341.5,
0.0442003,-29165.8,
0.0442504,33013.7,
0.0443004,95866.6,
0.0443504,158993,
0.0443995,221905,
0.0444495,283996,
0.0444996,344446,
0.0445496,402164,
0.0445996,455929,
0.0446497,504647,
0.0446997,547396,
0.0447498,583266,
0.0447998,611439,
0.0448498,631447,
0.0448999,643284,
0.0449499,647329,
0.045,644314,
0.04505,635385,
0.0451,622165,
0.0451501,606664,
0.0452001,591103,
0.0452502,577750,
0.0453002,568651,
0.0453502,565283,
0.0454003,568349,
0.0454503,577835,
0.0455004,593343,
0.0455504,614469,
0.0456004,640928,
0.0456495,672474,
0.0456995,708779,
0.0457496,749252,
0.0457996,792914,
0.0458496,838494,
0.0458997,884577,
0.0459497,929576,
0.0459998,971674,
0.0460498,1.00888e+006,
0.0460998,1.03917e+006,
0.0461499,1.06059e+006,
0.0461999,1.07148e+006,
0.04625,1.0707e+006,
0.0463,1.0578e+006,
0.04635,1.03295e+006,
0.0464001,996974,
0.0464501,951400,
0.0465002,898317,
0.0465502,839893,
0.0466002,777914,
0.0466503,713573,
0.0467003,647672,
0.0467504,581085,
0.0468004,514906,
0.0468504,450127,
0.0469005,387401,
0.0469495,327078,
0.0469996,269323,
0.0470496,214268,
0.0470996,162167,
0.0471497,113293,
0.0471997,67767.4,
0.0472498,25731.3,
0.0472998,-12219.4,
0.0473498,-44905.8,
0.0473999,-71129.9,
0.0474499,-90528.9,
0.0475,-103839,
0.04755,-112392,
0.0476,-117588,
0.0476501,-120792,
0.0477001,-123192,
0.0477502,-125536,
0.0478002,-128160,
0.0478502,-131173,
0.0479003,-134388,
0.0479503,-137221,
0.0480004,-139037,
0.0480504,-139762,
0.0481004,-139982,
0.0481505,-140314,
0.0482005,-140841,
0.0482496,-141093,
0.0482996,-140326,
0.0483496,-137731,
0.0483997,-132648,
0.0484497,-124720,
0.0484998,-113716,
0.0485498,-99092.1,
0.0485998,-79864.2,
0.0486499,-55048.4,
0.0486999,-24084.8,
0.04875,13239.2,
0.0488,57017.7,
0.04885,107214,
0.0489001,163466,
0.0489501,225018,
0.0490002,290822,
0.0490502,359492,
0.0491002,429294,
0.0491503,498577,
0.0492003,566278,
0.0492504,631867,
0.0493004,695031,
0.0493504,755649,
0.0494005,813805,
0.0494505,869446,
0.0494996,922168,
0.0495496,971513,
0.0495996,1.01724e+006,
0.0496497,1.05917e+006,
0.0496997,1.09705e+006,
0.0497498,1.1308e+006,
0.0497998,1.16066e+006,
0.0498498,1.18686e+006,
0.0498999,1.20918e+006,
0.0499499,1.22692e+006,
0.05,1.2392e+006,
0.05005,1.24539e+006,
0.0501,1.24538e+006,
0.0501501,1.2394e+006,
0.0502001,1.22768e+006,
0.0502502,1.21047e+006,
0.0503002,1.1883e+006,
0.0503502,1.16217e+006,
0.0504003,1.13326e+006,
0.0504503,1.10263e+006,
0.0505004,1.07121e+006,
0.0505504,1.03962e+006,
0.0506004,1.00798e+006,
0.0506505,976022,
0.0507005,943297,
0.0507506,909290,
0.0507996,873423,
0.0508496,835215,
0.0508997,794477,
0.0509497,751301,
0.0509998,706007,
0.0510498,659278,
0.0510998,612174,
0.0511499,565787,
0.0511999,520908,
0.05125,478062,
0.0513,437745,
0.05135,400386,
0.0514001,366082,
0.0514501,334656,
0.0515002,305934,
0.0515502,279797,
0.0516002,256095,
0.0516503,234504,
0.0517003,214424,
0.0517504,195093,
0.0518004,175676,
0.0518504,155148,
0.0519005,132270,
0.0519505,105759,
0.0520006,74542.5,
0.0520496,37923.8,
0.0520996,-4417.36,
0.0521497,-52500.7,
0.0521997,-106049,
0.0522498,-164486,
0.0522998,-226952,
0.0523498,-292275,
0.0523999,-358895,
0.0524499,-424794,
0.0525,-487701,
0.05255,-545603,
0.0526,-596979,
0.0526501,-640683,
0.0527001,-675896,
0.0527502,-702183,
0.0528002,-719368,
0.0528502,-727313,
0.0529003,-725883,
0.0529503,-715195,
0.0530004,-695731,
0.0530504,-668139,
0.0531004,-633207,
0.0531505,-591977,
0.0532005,-545636,
0.0532506,-495373,
0.0533006,-442296,
0.0533496,-387375,
0.0533997,-331406,
0.0534497,-274901,
0.0534998,-218189,
0.0535498,-161841,
0.0535998,-106877,
0.0536499,-54496.1,
0.0536999,-5752.3,
0.05375,38474.4,
0.0538,77279.5,
0.05385,109566,
0.0539001,134123,
0.0539501,149982,
0.0540002,156871,
0.0540502,155457,
0.0541002,147118,
0.0541503,133570,
0.0542003,116662,
0.0542504,98173.2,
0.0543004,79598.4,
0.0543504,61905.9,
0.0544005,45363.7,
0.0544505,29829.6,
0.0545006,15302.7,
0.0545506,2042.68,
0.0545996,-9608,
0.0546497,-19167.3,
0.0546997,-25833.9,
0.0547498,-28627.8,
0.0547998,-26818.8,
0.0548498,-20059.1,
0.0548999,-8167.78,
0.0549499,8874.91,
0.055,30831.3,
0.05505,57374.4,
0.0551,88240.5,
0.0551501,123033,
0.0552001,160935,
0.0552502,200802,
0.0553002,241504,
0.0553502,282065,
0.0554003,321624,
0.0554503,359508,
0.0555004,395374,
0.0555504,429153,
0.0556004,460783,
0.0556505,490026,
0.0557005,516604,
0.0557506,540461,
0.0558006,561755,
0.0558506,580616,
0.0558997,596955,
0.0559497,610413,
0.0559998,620472,
0.0560498,626726,
0.0560998,628964,
0.0561499,627026,
0.0561999,620847,
0.05625,610604,
0.0563,596761,
0.05635,580056,
0.0564001,561374,
0.0564501,541363,
0.0565002,520116,
0.0565502,497261,
0.0566002,472253,
0.0566503,444613,
0.0567003,414077,
0.0567504,380591,
0.0568004,344046,
0.0568504,303986,
0.0569005,259781,
0.0569505,211155,
0.0570006,158362,
0.0570506,102002,
0.0571006,43014,
0.0571497,-17133.7,
0.0571997,-76586.3,
0.0572498,-133546,
0.0572998,-186506,
0.0573498,-234145,
0.0573999,-275480,
0.0574499,-310357,
0.0575,-339601,
0.05755,-364609,
0.0576,-386830,
0.0576501,-407511,
0.0577001,-427690,
0.0577502,-448072,
0.0578002,-468800,
0.0578502,-489543,
0.0579003,-509840,
0.0579503,-529212,
0.0580004,-547142,
0.0580504,-563201,
0.0581004,-577158,
0.0581505,-588873,
0.0582005,-598297,
0.0582506,-605805,
0.0583006,-612429,
0.0583506,-619551,
0.0584007,-628348,
0.0584497,-639471,
0.0584998,-652917,
0.0585498,-668043,
0.0585998,-683751,
0.0586499,-698739,
0.0586999,-711536,
0.05875,-720384,
0.0588,-723306,
0.05885,-718523,
0.0589001,-704949,
0.0589501,-682351,
0.0590002,-651233,
0.0590502,-612547,
0.0591002,-567182,
0.0591503,-515683,
0.0592003,-458554,
0.0592504,-396499,
0.0593004,-330198,
0.0593504,-260212,
0.0594005,-187277,
0.0594505,-112411,
0.0595006,-36589.9,
0.0595506,39400.5,
0.0596006,114693,
0.0596507,188231,
0.0597007,258965,
0.0597498,325834,
0.0597998,387482,
0.0598498,442269,
0.0598999,488742,
0.0599499,525987,
0.06,553734,
0.06005,572439,
0.0601,583109,
0.0601501,586743,
0.0602001,583824,
0.0602502,574203,
0.0603002,557262,
0.0603502,532190,
0.0604003,498265,
0.0604503,455100,
0.0605004,402807,
0.0605504,341968,
0.0606004,273352,
0.0606505,197750,
0.0607005,116096,
0.0607506,29471.7,
0.0608006,-61083.7,
0.0608506,-154467,
0.0609007,-249258,
0.0609507,-343734,
0.0609998,-436031,
0.0610498,-524240,
0.0610998,-606504,
0.0611499,-681233,
0.0611999,-747279,
0.06125,-803779,
0.0613,-849824,
0.06135,-884296,
0.0614001,-905933,
0.0614501,-913707,
0.0615002,-907261,
0.0615502,-886877,
0.0616002,-853178,
0.0616503,-806864,
0.0617003,-748354,
0.0617504,-677513,
0.0618004,-593799,
0.0618504,-496713,
0.0619005,-386350,
0.0619505,-263690,
0.0620006,-130495,
0.0620506,10831.4,
