time,1000000 airbag_sensor,
0.00569956,31267,
0.0057496,28652.6,
0.00579964,25342.7,
0.00584968,21369.5,
0.00589972,16789,
0.00594976,11686.4,
0.0059998,6174.06,
0.00604984,380.58,
0.00609988,-5559.31,
0.00614992,-11513.2,
0.00619996,-17356.5,
0.00624899,-22982.4,
0.00629903,-28315,
0.00634907,-33298.9,
0.00639911,-37875.7,
0.00644915,-41977.2,
0.00649919,-45535.3,
0.00654923,-48489,
0.00659927,-50778.8,
0.00664931,-52335.8,
0.00669935,-53090.4,
0.00674939,-53019.6,
0.00679943,-52203,
0.00684947,-50829.2,
0.00689951,-49136.3,
0.00694955,-47333.1,
0.00699959,-45567.9,
0.00704963,-43954.6,
0.00709967,-42599,
0.00714971,-41575.9,
0.00719975,-40880.9,
0.00724979,-40433.1,
0.00729983,-40150.2,
0.00734987,-40025.6,
0.00739991,-40144.7,
0.00744995,-40625.3,
0.00749899,-41528.3,
0.00754903,-42824.2,
0.00759907,-44415,
0.00764911,-46176.2,
0.00769915,-47993.8,
0.00774919,-49766.2,
0.00779923,-51412.6,
0.00784927,-52949.5,
0.00789931,-54557.6,
0.00794935,-56540.8,
0.00799939,-59200.4,
0.00804943,-62708.8,
0.00809947,-67066.3,
0.00814951,-72136.9,
0.00819955,-77705,
0.00824959,-83510.8,
0.00829963,-89235.7,
0.00834967,-94504.3,
0.00839971,-98951.7,
0.00844975,-102307,
0.00849979,-104431,
0.00854983,-105268,
0.00859987,-104780,
0.00864991,-102975,
0.00869995,-99963.1,
0.00874899,-95963.1,
0.00879903,-91216,
0.00884907,-85824.8,
0.00889911,-79698.8,
0.00894915,-72691.4,
0.00899919,-64786.5,
0.00904923,-56204.5,
0.00909927,-47347.4,
0.00914931,-38611.6,
0.00919935,-30225.4,
0.00924939,-22221.7,
0.00929943,-14545.4,
0.00934947,-7222.75,
0.00939951,-461.885,
0.00944955,5424.58,
0.00949959,10229.9,
0.00954963,14006,
0.00959967,16974.9,
0.00964971,19236.4,
0.00969975,20631,
0.00974979,20931,
0.00979983,19997.5,
0.00984987,17670.1,
0.00989991,13642.7,
0.00994995,7557.44,
0.00999899,-802.898,
0.010049,-11451.6,
0.0100991,-24259,
0.0101491,-39045.6,
0.0101992,-55684.7,
0.0102492,-74135.3,
0.0102992,-94380.8,
0.0103493,-116332,
0.0103993,-139751,
0.0104494,-164300,
0.0104994,-189696,
0.0105494,-215898,
0.0105995,-243176,
0.0106495,-271918,
0.0106996,-302368,
0.0107496,-334585,
0.0107996,-368626,
0.0108497,-404762,
0.0108997,-443575,
0.0109498,-485796,
0.0109998,-532054,
0.0110498,-582776,
0.0110999,-638151,
0.0111499,-698168,
0.0112,-762719,
0.011249,-831571,
0.011299,-904170,
0.0113491,-979562,
0.0113991,-1.05654e+006,
0.0114492,-1.13386e+006,
0.0114992,-1.21045e+006,
0.0115492,-1.28531e+006,
0.0115993,-1.35744e+006,
0.0116493,-1.42574e+006,
0.0116994,-1.48925e+006,
0.0117494,-1.5472e+006,
0.0117994,-1.59885e+006,
0.0118495,-1.6434e+006,
0.0118995,-1.67994e+006,
0.0119496,-1.70743e+006,
0.0119996,-1.725e+006,
0.0120496,-1.73226e+006,
0.0120997,-1.72922e+006,
0.0121497,-1.71611e+006,
0.0121998,-1.6932e+006,
0.0122498,-1.66094e+006,
0.0122998,-1.61998e+006,
0.0123499,-1.57105e+006,
0.0123999,-1.51473e+006,
0.01245,-1.45139e+006,
0.012499,-1.38138e+006,
0.012549,-1.30506e+006,
0.0125991,-1.22296e+006,
0.0126491,-1.13609e+006,
0.0126991,-1.0457e+006,
0.0127492,-952855,
0.0127992,-858304,
0.0128493,-762661,
0.0128993,-666641,
0.0129494,-571228,
0.0129994,-477628,
0.0130494,-387100,
0.0130995,-300816,
0.0131495,-219658,
0.0131996,-144163,
0.0132496,-74788.3,
0.0132996,-12091.8,
0.0133497,43470.5,
0.0133997,91816.5,
0.0134497,133233,
0.0134998,168141,
0.0135498,196895,
0.0135999,219917,
0.0136499,237829,
0.0136999,251156,
0.013749,260169,
0.013799,265231,
0.0138491,267109,
0.0138991,266879,
0.0139491,265677,
0.0139992,264540,
0.0140492,264329,
0.0140993,265648,
0.0141493,268843,
0.0141993,274193,
0.0142494,282070,
0.0142994,292824,
0.0143495,306611,
0.0143995,323371,
0.0144495,343034,
0.0144996,365658,
0.0145496,391285,
0.0145997,419746,
0.0146497,450570,
0.0146997,482969,
0.0147498,515842,
0.0147998,547817,
0.0148499,577436,
0.0148999,603544,
0.0149499,625522,
0.014999,643068,
0.015049,655798,
0.0150991,663140,
0.0151491,664564,
0.0151991,659701,
0.0152492,648233,
0.0152992,629858,
0.0153493,604408,
0.0153993,571943,
0.0154493,532779,
0.0154994,487563,
0.0155494,437296,
0.0155995,383121,
0.0156495,326070,
0.0156995,267067,
0.0157496,207094,
0.0157996,147260,
0.0158497,88703.8,
0.0158997,32399.7,
0.0159497,-20962.4,
0.0159998,-70898.1,
0.0160498,-116883,
0.0160999,-158160,
0.0161499,-193933,
0.0161999,-223747,
0.016249,-247501,
0.016299,-265212,
0.0163491,-276866,
0.0163991,-282392,
0.0164491,-281762,
0.0164992,-275054,
0.0165492,-262470,
0.0165993,-244300,
0.0166493,-220780,
0.0166993,-192124,
0.0167494,-158777,
0.0167994,-121566,
0.0168495,-81628.3,
0.0168995,-40269.6,
0.0169495,1169.71,
0.0169996,41321.1,
0.0170496,78732.5,
0.0170997,111947,
0.0171497,139760,
0.0171997,161436,
0.0172498,176665,
0.0172998,185353,
0.0173499,187431,
0.0173999,182786,
0.0174499,171308,
0.0175,153020,
0.017549,128264,
0.0175991,97762.3,
0.0176491,62507.4,
0.0176991,23508.2,
0.0177492,-18446,
0.0177992,-62721.1,
0.0178493,-108511,
0.0178993,-154674,
0.0179493,-199953,
0.0179994,-243300,
0.0180494,-283882,
0.0180995,-320778,
0.0181495,-352814,
0.0181995,-378812,
0.0182496,-397875,
0.0182996,-409409,
0.0183497,-413079,
0.0183997,-408843,
0.0184497,-396951,
0.0184998,-377893,
0.0185498,-352328,
0.0185999,-320998,
0.0186499,-284648,
0.0186999,-243954,
0.01875,-199501,
0.0188,-151966,
0.0188491,-102360,
0.0188991,-52011.5,
0.0189491,-2223.33,
0.0189992,46086.7,
0.0190492,92405.3,
0.0190993,136455,
0.0191493,178086,
0.0191993,217215,
0.0192494,253761,
0.0192994,287644,
0.0193495,318886,
0.0193995,347734,
0.0194495,374718,
0.0194996,400631,
0.0195496,426367,
0.0195997,452597,
0.0196497,479535,
0.0196997,506987,
0.0197498,534554,
0.0197998,561849,
0.0198499,588598,
0.0198999,614569,
0.0199499,639454,
0.02,662802,
0.02005,683988,
0.0200991,702164,
0.0201491,716296,
0.0201991,725364,
0.0202492,728535,
0.0202992,725277,
0.0203493,715440,
0.0203993,699147,
0.0204493,676553,
0.0204994,647705,
0.0205494,612544,
0.0205995,570951,
0.0206495,522877,
0.0206995,468430,
0.0207496,407769,
0.0207996,341121,
0.0208497,269114,
0.0208997,192819,
0.0209497,113283,
0.0209998,31447.6,
0.0210498,-51336.8,
0.0210999,-133182,
0.0211499,-212264,
0.0211999,-287330,
0.02125,-357598,
0.0213,-422475,
0.0213501,-481503,
0.0213991,-534463,
0.0214491,-581393,
0.0214992,-622536,
0.0215492,-658309,
0.0215993,-689157,
0.0216493,-715432,
0.0216993,-737544,
0.0217494,-756106,
0.0217994,-771729,
0.0218495,-784717,
0.0218995,-794921,
0.0219495,-801854,
0.0219996,-805004,
0.0220496,-804066,
0.0220997,-798981,
0.0221497,-789831,
0.0221997,-776803,
0.0222498,-760378,
0.0222998,-741471,
0.0223499,-721159,
0.0223999,-700360,
0.0224499,-679843,
0.0225,-660325,
0.02255,-642303,
0.0226001,-625805,
0.0226491,-610483,
0.0226991,-595941,
0.0227492,-581914,
0.0227992,-568120,
0.0228493,-554122,
0.0228993,-539510,
0.0229493,-524115,
0.0229994,-508013,
0.0230494,-491411,
0.0230995,-474449,
0.0231495,-457035,
0.0231995,-438910,
0.0232496,-419823,
0.0232996,-399582,
0.0233497,-378028,
0.0233997,-354993,
0.0234497,-330328,
0.0234998,-303933,
0.0235498,-275801,
0.0235999,-245992,
0.0236499,-214512,
0.0236999,-181277,
0.02375,-146208,
0.0238,-109371,
0.0238501,-71116.9,
0.0239001,-32089.7,
0.0239491,6925.8,
0.0239992,45150.8,
0.0240492,81794,
0.0240993,115950,
0.0241493,146578,
0.0241993,172622,
0.0242494,193209,
0.0242994,207762,
0.0243495,215896,
0.0243995,217335,
0.0244495,212045,
0.0244996,200343,
0.0245496,182753,
0.0245997,159763,
0.0246497,131845,
0.0246997,99719.9,
0.0247498,64473.6,
0.0247998,27263.2,
0.0248499,-11126.6,
0.0248999,-50444.3,
0.0249499,-90814.7,
0.025,-132573,
0.02505,-176165,
0.0251001,-221964,
0.0251501,-270140,
0.0251991,-320747,
0.0252492,-373700,
0.0252992,-428669,
0.0253493,-485201,
0.0253993,-542845,
0.0254493,-601134,
0.0254994,-659543,
0.0255494,-717521,
0.0255995,-774704,
0.0256495,-831105,
0.0256995,-887020,
0.0257496,-942715,
0.0257996,-998036,
0.0258497,-1.05213e+006,
0.0258997,-1.10364e+006,
0.0259497,-1.15112e+006,
0.0259998,-1.1933e+006,
0.0260498,-1.22893e+006,
0.0260999,-1.25663e+006,
0.0261499,-1.27519e+006,
0.0261999,-1.28388e+006,
0.02625,-1.28243e+006,
0.0263,-1.27082e+006,
0.0263501,-1.24918e+006,
0.0264001,-1.21779e+006,
0.0264501,-1.17707e+006,
0.0264992,-1.1277e+006,
0.0265492,-1.07045e+006,
0.0265993,-1.00593e+006,
0.0266493,-934600,
0.0266993,-856884,
0.0267494,-773251,
0.0267994,-684282,
0.0268495,-590796,
0.0268995,-494020,
0.0269495,-395603,
0.0269996,-297410,
0.0270496,-201330,
0.0270997,-109172,
0.0271497,-22591.5,
0.0271997,56898.4,
0.0272498,127792,
0.0272998,188543,
0.0273499,237789,
0.0273999,274756,
0.0274499,299409,
0.0275,312187,
0.02755,313683,
0.0276001,304547,
0.0276501,285544,
0.0277001,257709,
0.0277502,222458,
0.0277992,181416,
0.0278493,136065,
0.0278993,87515.7,
0.0279493,36592.1,
0.0279994,-15918.7,
0.0280494,-69154.1,
0.0280995,-122210,
0.0281495,-174078,
0.0281995,-223598,
0.0282496,-269669,
0.0282996,-311499,
0.0283497,-348695,
0.0283997,-381193,
0.0284497,-409099,
0.0284998,-432643,
0.0285498,-452186,
0.0285999,-468146,
0.0286499,-480900,
0.0286999,-490776,
0.02875,-498081,
0.0288,-503207,
0.0288501,-506899,
0.0289001,-510408,
0.0289501,-515238,
0.0290002,-522828,
0.0290492,-534428,
0.0290993,-551012,
0.0291493,-573082,
0.0291993,-600465,
0.0292494,-632368,
0.0292994,-667779,
0.0293495,-705915,
0.0293995,-746422,
0.0294495,-789235,
0.0294996,-834297,
0.0295496,-881294,
0.0295997,-929651,
0.0296497,-978804,
0.0296997,-1.02822e+006,
0.0297498,-1.0771e+006,
0.0297998,-1.12449e+006,
0.0298499,-1.16967e+006,
0.0298999,-1.21229e+006,
0.0299499,-1.25213e+006,
0.03,-1.28886e+006,
0.03005,-1.32213e+006,
0.0301001,-1.35173e+006,
0.0301501,-1.37779e+006,
0.0302001,-1.40049e+006,
0.0302502,-1.41975e+006,
0.0303002,-1.43512e+006,
0.0303493,-1.44611e+006,
0.0303993,-1.45254e+006,
0.0304493,-1.45438e+006,
0.0304994,-1.45136e+006,
0.0305494,-1.44284e+006,
0.0305995,-1.42826e+006,
0.0306495,-1.40749e+006,
0.0306995,-1.38075e+006,
0.0307496,-1.34834e+006,
0.0307996,-1.31059e+006,
0.0308497,-1.26798e+006,
0.0308997,-1.22123e+006,
0.0309497,-1.17139e+006,
0.0309998,-1.1198e+006,
0.0310498,-1.06794e+006,
0.0310999,-1.0172e+006,
0.0311499,-968779,
0.0311999,-923632,
0.03125,-882265,
0.0313,-844512,
0.0313501,-809627,
0.0314001,-776781,
0.0314501,-745427,
0.0315002,-715196,
0.0315502,-685661,
0.0315993,-656535,
0.0316493,-628106,
0.0316993,-601283,
0.0317494,-577149,
0.0317994,-556510,
0.0318495,-539804,
0.0318995,-527257,
0.0319495,-518997,
0.0319996,-515014,
0.0320496,-515080,
0.0320997,-518764,
0.0321497,-525562,
0.0321997,-535045,
0.0322498,-546875,
0.0322998,-560653,
0.0323499,-575780,
0.0323999,-591609,
0.0324499,-607692,
0.0325,-623728,
0.03255,-639359,
0.0326001,-654232,
0.0326501,-668323,
0.0327001,-681989,
0.0327502,-695580,
0.0328002,-709117,
0.0328503,-722420,
0.0328993,-735331,
0.0329493,-747646,
0.0329994,-758916,
0.0330494,-768413,
0.0330995,-775244,
0.0331495,-778611,
0.0331995,-778115,
0.0332496,-773873,
0.0332996,-766364,
0.0333497,-756115,
0.0333997,-743537,
0.0334497,-729100,
0.0334998,-713619,
0.0335498,-698219,
0.0335999,-683930,
0.0336499,-671475,
0.0336999,-661368,
0.03375,-654010,
0.0338,-649776,
0.0338501,-649127,
0.0339001,-652539,
0.0339501,-660280,
0.0340002,-672210,
0.0340502,-687797,
0.0341003,-706278,
0.0341493,-726740,
0.0341993,-748203,
0.0342494,-769802,
0.0342994,-790771,
0.0343495,-810235,
0.0343995,-827251,
0.0344495,-841054,
0.0344996,-851286,
0.0345496,-858058,
0.0345997,-861795,
0.0346497,-863031,
0.0346997,-862234,
0.0347498,-859664,
0.0347998,-855376,
0.0348499,-849327,
0.0348999,-841523,
0.0349499,-832160,
0.035,-821545,
0.03505,-809877,
0.0351001,-797154,
0.0351501,-783190,
0.0352001,-767589,
0.0352502,-749718,
0.0353002,-728890,
0.0353503,-704590,
0.0354003,-676499,
0.0354493,-644479,
0.0354994,-608658,
0.0355494,-569371,
0.0355995,-526946,
0.0356495,-481532,
0.0356995,-433211,
0.0357496,-382350,
0.0357996,-329778,
0.0358497,-276585,
0.0358997,-223860,
0.0359497,-172515,
0.0359998,-123143,
0.0360498,-75922.1,
0.0360999,-30630.9,
0.0361499,13128.9,
0.0361999,55630,
0.03625,96912.4,
0.0363,136810,
0.0363501,174942,
0.0364001,210814,
0.0364501,244066,
0.0365002,274618,
0.0365502,302579,
0.0366003,328151,
0.0366503,351697,
0.0366993,373760,
0.0367494,394796,
0.0367994,414937,
0.0368495,434142,
0.0368995,452495,
0.0369495,470245,
0.0369996,487490,
0.0370496,503877,
0.0370997,518630,
0.0371497,530744,
0.0371997,539091,
0.0372498,542572,
0.0372998,540395,
0.0373499,532266,
0.0373999,518321,
0.0374499,498905,
0.0375,474438,
0.03755,445474,
0.0376001,412762,
0.0376501,377118,
0.0377001,339230,
0.0377502,299601,
0.0378002,258633,
0.0378503,216685,
0.0379003,174123,
0.0379503,131317,
0.0379994,88458.5,
0.0380494,45431.6,
0.0380995,1999.6,
0.0381495,-41945.4,
0.0381995,-86286.1,
0.0382496,-130652,
0.0382996,-174427,
0.0383497,-216877,
0.0383997,-257210,
0.0384497,-294407,
0.0384998,-327136,
0.0385498,-354123,
0.0385999,-374621,
0.0386499,-388593,
0.0386999,-396568,
0.03875,-399412,
0.0388,-398115,
0.0388501,-393561,
0.0389001,-386293,
0.0389501,-376545,
0.0390002,-364499,
0.0390502,-350385,
0.0391003,-334301,
0.0391503,-316118,
0.0392003,-295650,
0.0392504,-272797,
0.0392994,-247500,
0.0393495,-219664,
0.0393995,-189152,
0.0394495,-155869,
0.0394996,-119911,
0.0395496,-81705.6,
0.0395996,-42059.1,
0.0396497,-1915.28,
0.0396997,37928.1,
0.0397498,76769.8,
0.0397998,113818,
0.0398499,148306,
0.0398999,179863,
0.0399499,208708,
0.04,235392,
0.04005,260329,
0.0401,283584,
0.0401501,305022,
0.0402001,324598,
0.0402502,342571,
0.0403002,359429,
0.0403503,375442,
0.0404003,390334,
0.0404503,403421,
0.0405004,413926,
0.0405494,421181,
0.0405995,424723,
0.0406495,424258,
0.0406995,419533,
0.0407496,410273,
0.0407996,396182,
0.0408496,376900,
0.0408997,351977,
0.0409497,320918,
0.0409998,283229,
0.0410498,238500,
0.0410999,186557,
0.0411499,127561,
0.0411999,61956.4,
0.04125,-9661.03,
0.0413,-86619.6,
0.04135,-168147,
0.0414001,-253322,
0.0414501,-341068,
0.0415002,-430123,
0.0415502,-519091,
0.0416002,-606680,
0.0416503,-691958,
0.0417003,-774318,
0.0417504,-853340,
0.0418004,-928736,
0.0418494,-1.00028e+006,
0.0418995,-1.06769e+006,
0.0419495,-1.13058e+006,
0.0419996,-1.18835e+006,
0.0420496,-1.24035e+006,
0.0420996,-1.28606e+006,
0.0421497,-1.32516e+006,
0.0421997,-1.35729e+006,
0.0422498,-1.38172e+006,
0.0422998,-1.39747e+006,
0.0423498,-1.40374e+006,
0.0423999,-1.40008e+006,
0.0424499,-1.38624e+006,
0.0425,-1.36209e+006,
0.04255,-1.32785e+006,
0.0426,-1.28423e+006,
0.0426501,-1.23239e+006,
0.0427001,-1.1738e+006,
0.0427502,-1.11007e+006,
0.0428002,-1.04248e+006,
0.0428502,-971830,
0.0429003,-898621,
0.0429503,-823201,
0.0430004,-745763,
0.0430504,-666402,
0.0430994,-585263,
0.0431495,-502626,
0.0431995,-418921,
0.0432496,-334635,
0.0432996,-250213,
0.0433496,-166149,
0.0433997,-83191.8,
0.0434497,-2333.68,
0.0434998,75439,
0.0435498,149384,
0.0435998,219087,
0.0436499,284376,
0.0436999,345211,
0.04375,401651,
0.0438,453761,
0.04385,501462,
0.0439001,544540,
0.0439501,582811,
0.0440002,616216,
0.0440502,644798,
0.0441002,668626,
0.0441503,687767,
0.0442003,702385,
0.0442504,712797,
0.0443004,719369,
0.0443504,722436,
0.0443995,722335,
0.0444495,719417,
0.0444996,714016,
0.0445496,706314,
0.0445996,696245,
0.0446497,683553,
0.0446997,667871,
0.0447498,648901,
0.0447998,626655,
0.0448498,601428,
0.0448999,573508,
0.0449499,543034,
0.045,510128,
0.04505,475044,
0.0451,438139,
0.0451501,399800,
0.0452001,360484,
0.0452502,320734,
0.0453002,281107,
0.0453502,242047,
0.0454003,203731,
0.0454503,166014,
0.0455004,128558,
0.0455504,90971.2,
0.0456004,52882.7,
0.0456495,13950.8,
0.0456995,-26133.4,
0.0457496,-67553.9,
0.0457996,-110207,
0.0458496,-153624,
0.0458997,-196989,
0.0459497,-239221,
0.0459998,-279201,
0.0460498,-316070,
0.0460998,-349338,
0.0461499,-378763,
0.0461999,-404154,
0.04625,-425233,
0.0463,-441607,
0.04635,-452868,
0.0464001,-458702,
0.0464501,-458855,
0.0465002,-452999,
0.0465502,-440757,
0.0466002,-421955,
0.0466503,-396849,
0.0467003,-366043,
0.0467504,-330259,
0.0468004,-290289,
0.0468504,-247164,
0.0469005,-202191,
0.0469495,-156758,
0.0469996,-112175,
0.0470496,-69773.3,
0.0470996,-30963.9,
0.0471497,2913.02,
0.0471997,30791.1,
0.0472498,52026.4,
0.0472998,66424.6,
0.0473498,74085.8,
0.0473999,75143.1,
0.0474499,69538,
0.0475,57025.9,
0.04755,37420.5,
0.0476,10809.3,
0.0476501,-22451,
0.0477001,-61875.6,
0.0477502,-106929,
0.0478002,-157034,
0.0478502,-211627,
0.0479003,-270160,
0.0479503,-331930,
0.0480004,-395881,
0.0480504,-460599,
0.0481004,-524477,
0.0481505,-585872,
0.0482005,-643252,
0.0482496,-695285,
0.0482996,-740776,
0.0483496,-778532,
0.0483997,-807361,
0.0484497,-826230,
0.0484998,-834510,
0.0485498,-832168,
0.0485998,-819776,
0.0486499,-798275,
0.0486999,-768731,
0.04875,-732206,
0.0488,-689732,
0.04885,-642311,
0.0489001,-590969,
0.0489501,-536876,
0.0490002,-481361,
0.0490502,-425794,
0.0491002,-371468,
0.0491503,-319531,
0.0492003,-270953,
0.0492504,-226481,
0.0493004,-186571,
0.0493504,-151426,
0.0494005,-121139,
0.0494505,-95769,
0.0494996,-75300.2,
0.0495496,-59610.7,
0.0495996,-48575.9,
0.0496497,-42175.3,
0.0496997,-40463.4,
0.0497498,-43448.1,
0.0497998,-51000,
0.0498498,-62880.6,
0.0498999,-78798.7,
0.0499499,-98350.2,
0.05,-120944,
0.05005,-145902,
0.0501,-172630,
0.0501501,-200629,
0.0502001,-229397,
0.0502502,-258411,
0.0503002,-287194,
0.0503502,-315347,
0.0504003,-342551,
0.0504503,-368634,
0.0505004,-393591,
0.0505504,-417513,
0.0506004,-440538,
0.0506505,-462796,
0.0507005,-484280,
0.0507506,-504824,
0.0507996,-524206,
0.0508496,-542211,
0.0508997,-558679,
0.0509497,-573551,
0.0509998,-586805,
0.0510498,-598365,
0.0510998,-608095,
0.0511499,-615861,
0.0511999,-621635,
0.05125,-625539,
0.0513,-627816,
0.05135,-628787,
0.0514001,-628853,
0.0514501,-628576,
0.0515002,-628717,
0.0515502,-630089,
0.0516002,-633311,
0.0516503,-638733,
0.0517003,-646578,
0.0517504,-657012,
0.0518004,-670033,
0.0518504,-685368,
0.0519005,-702519,
0.0519505,-720888,
0.0520006,-739877,
0.0520496,-758875,
0.0520996,-777179,
0.0521497,-793917,
0.0521997,-808043,
0.0522498,-818428,
0.0522998,-824048,
0.0523498,-824189,
0.0523999,-818608,
0.0524499,-807597,
0.0525,-791820,
0.05255,-772040,
0.0526,-748951,
0.0526501,-723115,
0.0527001,-694968,
0.0527502,-664889,
0.0528002,-633276,
0.0528502,-600591,
0.0529003,-567339,
0.0529503,-533969,
0.0530004,-500883,
0.0530504,-468553,
0.0531004,-437535,
0.0531505,-408264,
0.0532005,-380927,
0.0532506,-355574,
0.0533006,-332308,
0.0533496,-311327,
0.0533997,-292854,
0.0534497,-277057,
0.0534998,-264016,
0.0535498,-253733,
0.0535998,-246149,
0.0536499,-241220,
0.0536999,-238990,
0.05375,-239533,
0.0538,-242821,
0.05385,-248674,
0.0539001,-256837,
0.0539501,-267089,
0.0540002,-279268,
0.0540502,-293180,
0.0541002,-308481,
0.0541503,-324695,
0.0542003,-341372,
0.0542504,-358222,
0.0543004,-375123,
0.0543504,-391992,
0.0544005,-408684,
0.0544505,-425037,
0.0545006,-440906,
0.0545506,-456169,
0.0545996,-470774,
0.0546497,-484748,
0.0546997,-498108,
0.0547498,-510795,
0.0547998,-522708,
0.0548498,-533778,
0.0548999,-544024,
0.0549499,-553525,
0.055,-562368,
0.05505,-570651,
0.0551,-578519,
0.0551501,-586138,
0.0552001,-593583,
0.0552502,-600790,
0.0553002,-607557,
0.0553502,-613515,
0.0554003,-618130,
0.0554503,-620890,
0.0555004,-621501,
0.0555504,-619840,
0.0556004,-615772,
0.0556505,-609103,
0.0557005,-599720,
0.0557506,-587758,
0.0558006,-573593,
0.0558506,-557671,
0.0558997,-540412,
0.0559497,-522206,
0.0559998,-503344,
0.0560498,-483971,
0.0560998,-464131,
0.0561499,-443761,
0.0561999,-422599,
0.05625,-400213,
0.0563,-376127,
0.05635,-349882,
0.0564001,-321036,
0.0564501,-289196,
0.0565002,-254008,
0.0565502,-215165,
0.0566002,-172444,
0.0566503,-125686,
0.0567003,-74786.8,
0.0567504,-19784.9,
0.0568004,39027.1,
0.0568504,101051,
0.0569005,165454,
0.0569505,231256,
0.0570006,297354,
0.0570506,362573,
0.0571006,425769,
0.0571497,485913,
0.0571997,542162,
0.0572498,593882,
0.0572998,640457,
0.0573498,681122,
0.0573999,715061,
0.0574499,741487,
0.0575,759599,
0.05755,768639,
0.0576,768066,
0.0576501,757688,
0.0577001,737706,
0.0577502,708611,
0.0578002,670978,
0.0578502,625272,
0.0579003,571812,
0.0579503,510843,
0.0580004,442687,
0.0580504,367876,
0.0581004,287098,
0.0581505,201066,
0.0582005,110517,
0.0582506,16283.7,
0.0583006,-80653.1,
0.0583506,-179188,
0.0584007,-278153,
0.0584497,-376360,
0.0584998,-472594,
0.0585498,-565611,
0.0585998,-654211,
0.0586499,-737320,
0.0586999,-814018,
0.05875,-883570,
0.0588,-945438,
0.05885,-999215,
0.0589001,-1.04457e+006,
0.0589501,-1.08125e+006,
0.0590002,-1.10911e+006,
0.0590502,-1.12803e+006,
0.0591002,-1.13794e+006,
0.0591503,-1.13882e+006,
0.0592003,-1.13075e+006,
0.0592504,-1.11405e+006,
0.0593004,-1.08919e+006,
0.0593504,-1.05675e+006,
0.0594005,-1.01739e+006,
0.0594505,-971769,
0.0595006,-920678,
0.0595506,-865121,
0.0596006,-806303,
0.0596507,-745448,
0.0597007,-683690,
0.0597498,-622032,
0.0597998,-561237,
0.0598498,-501778,
0.0598999,-443920,
0.0599499,-387840,
0.06,-333655,
0.06005,-281368,
0.0601,-230809,
0.0601501,-181718,
0.0602001,-133873,
0.0602502,-87141.8,
0.0603002,-41507.6,
0.0603502,2895.32,
0.0604003,45809.2,
0.0604503,86929.9,
0.0605004,126002,
0.0605504,162860,
0.0606004,197384,
0.0606505,229463,
0.0607005,259021,
0.0607506,286022,
0.0608006,310393,
0.0608506,331964,
0.0609007,350467,
0.0609507,365537,
