time,1000000 airbag_sensor,
0.0146997,827628,
0.0147498,833076,
0.0147998,833571,
0.0148499,828542,
0.0148999,817580,
0.0149499,800567,
0.014999,777727,
0.015049,749509,
0.0150991,716270,
0.0151491,678137,
0.0151991,635155,
0.0152492,587549,
0.0152992,535879,
0.0153493,480952,
0.0153993,423564,
0.0154493,364327,
0.0154994,303643,
0.0155494,241810,
0.0155995,179145,
0.0156495,115898,
0.0156995,52173.6,
0.0157496,-11873.7,
0.0157996,-75934.3,
0.0158497,-139705,
0.0158997,-203013,
0.0159497,-265740,
0.0159998,-327561,
0.0160498,-387741,
0.0160999,-445394,
0.0161499,-499948,
0.0161999,-551065,
0.016249,-598316,
0.016299,-641190,
0.0163491,-679310,
0.0163991,-712546,
0.0164491,-741016,
0.0164992,-765089,
0.0165492,-785393,
0.0165993,-802535,
0.0166493,-816656,
0.0166993,-827504,
0.0167494,-834925,
0.0167994,-839014,
0.0168495,-839864,
0.0168995,-837281,
0.0169495,-830762,
0.0169996,-819834,
0.0170496,-804310,
0.0170997,-784043,
0.0171497,-758618,
0.0171997,-727470,
0.0172498,-690286,
0.0172998,-647288,
0.0173499,-599176,
0.0173999,-547010,
0.0174499,-492182,
0.0175,-436182,
0.017549,-380129,
0.0175991,-324614,
0.0176491,-270014,
0.0176991,-216719,
0.0177492,-164970,
0.0177992,-114749,
0.0178493,-66066.3,
0.0178993,-19250.5,
0.0179493,25157.8,
0.0179994,66698,
0.0180494,104990,
0.0180995,139573,
0.0181495,169910,
0.0181995,195475,
0.0182496,215855,
0.0182996,230870,
0.0183497,240509,
0.0183997,244772,
0.0184497,243748,
0.0184998,237753,
0.0185498,227172,
0.0185999,212151,
0.0186499,192499,
0.0186999,167936,
0.01875,138333,
0.0188,103611,
0.0188491,63670.5,
0.0188991,18546.1,
0.0189491,-31631.5,
0.0189992,-86896.8,
0.0190492,-147446,
0.0190993,-213325,
0.0191493,-284306,
0.0191993,-360036,
0.0192494,-440109,
0.0192994,-523925,
0.0193495,-610578,
0.0193995,-698943,
0.0194495,-787892,
0.0194996,-876399,
0.0195496,-963408,
0.0195997,-1.04755e+006,
0.0196497,-1.12718e+006,
0.0196997,-1.20082e+006,
0.0197498,-1.26747e+006,
0.0197998,-1.32595e+006,
0.0198499,-1.37439e+006,
0.0198999,-1.41063e+006,
0.0199499,-1.43309e+006,
0.02,-1.44104e+006,
0.02005,-1.43443e+006,
0.0200991,-1.4135e+006,
0.0201491,-1.3787e+006,
0.0201991,-1.33061e+006,
0.0202492,-1.26984e+006,
0.0202992,-1.19698e+006,
0.0203493,-1.11282e+006,
0.0203993,-1.01825e+006,
0.0204493,-914089,
0.0204994,-801230,
0.0205494,-680763,
0.0205995,-553704,
0.0206495,-420639,
0.0206995,-281693,
0.0207496,-136915,
0.0207996,13210.3,
0.0208497,167523,
0.0208997,324393,
0.0209497,482342,
0.0209998,640408,
0.0210498,797579,
0.0210999,951953,
0.0211499,1.10086e+006,
0.0211999,1.24178e+006,
0.02125,1.3728e+006,
0.0213,1.49232e+006,
0.0213501,1.59878e+006,
0.0213991,1.6908e+006,
0.0214491,1.76722e+006,
0.0214992,1.82699e+006,
0.0215492,1.86926e+006,
0.0215993,1.89362e+006,
0.0216493,1.90008e+006,
0.0216993,1.88881e+006,
0.0217494,1.85982e+006,
0.0217994,1.81322e+006,
0.0218495,1.7497e+006,
0.0218995,1.67074e+006,
0.0219495,1.57832e+006,
0.0219996,1.47439e+006,
0.0220496,1.36047e+006,
0.0220997,1.23748e+006,
0.0221497,1.10599e+006,
0.0221997,966694,
0.0222498,820905,
0.0222998,670873,
0.0223499,519297,
0.0223999,368459,
0.0224499,220122,
0.0225,76203.9,
0.02255,-60851.9,
0.0226001,-188517,
0.0226491,-304751,
0.0226991,-407922,
0.0227492,-496179,
0.0227992,-567051,
0.0228493,-617833,
0.0228993,-646518,
0.0229493,-652362,
0.0229994,-635678,
0.0230494,-597405,
0.0230995,-538949,
0.0231495,-462177,
0.0231995,-369495,
0.0232496,-263893,
0.0232996,-148727,
0.0233497,-27409.6,
0.0233997,96721.9,
0.0234497,220428,
0.0234998,340519,
0.0235498,453822,
0.0235999,557436,
0.0236499,649158,
0.0236999,727578,
0.02375,791721,
0.0238,840727,
0.0238501,873755,
0.0239001,889949,
0.0239491,888478,
0.0239992,868714,
0.0240492,830548,
0.0240993,774665,
0.0241493,702407,
0.0241993,615407,
0.0242494,515551,
0.0242994,405262,
0.0243495,287446,
0.0243995,164876,
0.0244495,39638.8,
0.0244996,-86708.6,
0.0245496,-212502,
0.0245997,-335713,
0.0246497,-454200,
0.0246997,-565899,
0.0247498,-669000,
0.0247998,-762183,
0.0248499,-844489,
0.0248999,-914980,
0.0249499,-972905,
0.025,-1.01812e+006,
0.02505,-1.05107e+006,
0.0251001,-1.07261e+006,
0.0251501,-1.08388e+006,
0.0251991,-1.0863e+006,
0.0252492,-1.08156e+006,
0.0252992,-1.07156e+006,
0.0253493,-1.05808e+006,
0.0253993,-1.04216e+006,
0.0254493,-1.02406e+006,
0.0254994,-1.00394e+006,
0.0255494,-982452,
0.0255995,-960461,
0.0256495,-938544,
0.0256995,-917125,
0.0257496,-896709,
0.0257996,-877880,
0.0258497,-861242,
0.0258997,-847525,
0.0259497,-837679,
0.0259998,-832636,
0.0260498,-832820,
0.0260999,-837884,
0.0261499,-846941,
0.0261999,-858893,
0.02625,-872619,
0.0263,-886975,
0.0263501,-900566,
0.0264001,-911729,
0.0264501,-918941,
0.0264992,-921177,
0.0265492,-917995,
0.0265993,-909447,
0.0266493,-895991,
0.0266993,-878573,
0.0267494,-858569,
0.0267994,-837369,
0.0268495,-816162,
0.0268995,-796114,
0.0269495,-778435,
0.0269996,-764066,
0.0270496,-753512,
0.0270997,-747107,
0.0271497,-745193,
0.0271997,-747804,
0.0272498,-754425,
0.0272998,-764337,
0.0273499,-776973,
0.0273999,-791787,
0.0274499,-808119,
0.0275,-825298,
0.02755,-842687,
0.0276001,-859645,
0.0276501,-875600,
0.0277001,-889972,
0.0277502,-901920,
0.0277992,-910220,
0.0278493,-913436,
0.0278993,-910353,
0.0279493,-900304,
0.0279994,-883011,
0.0280494,-858218,
0.0280995,-825541,
0.0281495,-784802,
0.0281995,-736562,
0.0282496,-682093,
0.0282996,-622677,
0.0283497,-559047,
0.0283997,-491661,
0.0284497,-421330,
0.0284998,-349283,
0.0285498,-276680,
0.0285999,-204118,
0.0286499,-131489,
0.0286999,-58344.6,
0.02875,15506.7,
0.0288,89704.8,
0.0288501,163454,
0.0289001,235704,
0.0289501,305263,
0.0290002,370841,
0.0290492,431217,
0.0290993,485463,
0.0291493,532769,
0.0291993,572272,
0.0292494,603316,
0.0292994,625704,
0.0293495,639621,
0.0293995,645274,
0.0294495,642649,
0.0294996,631708,
0.0295496,612710,
0.0295997,586282,
0.0296497,553181,
0.0296997,513991,
0.0297498,468921,
0.0297998,417853,
0.0298499,360827,
0.0298999,298619,
0.0299499,232640,
0.03,164270,
0.03005,94577.6,
0.0301001,24501,
0.0301501,-45164.8,
0.0302001,-113955,
0.0302502,-181786,
0.0303002,-248936,
0.0303493,-315956,
0.0303993,-383401,
0.0304493,-451593,
0.0304994,-520617,
0.0305494,-590407,
0.0305995,-660709,
0.0306495,-731027,
0.0306995,-800685,
0.0307496,-869079,
0.0307996,-935882,
0.0308497,-1.00083e+006,
0.0308997,-1.06344e+006,
0.0309497,-1.12302e+006,
0.0309998,-1.1787e+006,
0.0310498,-1.2292e+006,
0.0310999,-1.27296e+006,
0.0311499,-1.3083e+006,
0.0311999,-1.33377e+006,
0.03125,-1.34832e+006,
0.0313,-1.35162e+006,
0.0313501,-1.34443e+006,
0.0314001,-1.3286e+006,
0.0314501,-1.30672e+006,
0.0315002,-1.28154e+006,
0.0315502,-1.2556e+006,
0.0315993,-1.2309e+006,
0.0316493,-1.20874e+006,
0.0316993,-1.18977e+006,
0.0317494,-1.17437e+006,
0.0317994,-1.16303e+006,
0.0318495,-1.15611e+006,
0.0318995,-1.15374e+006,
0.0319495,-1.15572e+006,
0.0319996,-1.16173e+006,
0.0320496,-1.1718e+006,
0.0320997,-1.18664e+006,
0.0321497,-1.20714e+006,
0.0321997,-1.23346e+006,
0.0322498,-1.26475e+006,
0.0322998,-1.29986e+006,
0.0323499,-1.33773e+006,
0.0323999,-1.37723e+006,
0.0324499,-1.41683e+006,
0.0325,-1.45471e+006,
0.03255,-1.4889e+006,
0.0326001,-1.51774e+006,
0.0326501,-1.53993e+006,
0.0327001,-1.55422e+006,
0.0327502,-1.55919e+006,
0.0328002,-1.55346e+006,
0.0328503,-1.53609e+006,
0.0328993,-1.50694e+006,
0.0329493,-1.46661e+006,
0.0329994,-1.41608e+006,
0.0330494,-1.35628e+006,
0.0330995,-1.28798e+006,
0.0331495,-1.21213e+006,
0.0331995,-1.13016e+006,
0.0332496,-1.04385e+006,
0.0332996,-954895,
0.0333497,-864770,
0.0333997,-774943,
0.0334497,-686806,
0.0334998,-601639,
0.0335498,-520816,
0.0335999,-446040,
0.0336499,-379300,
0.0336999,-322395,
0.03375,-276466,
0.0338,-242086,
0.0338501,-219561,
0.0339001,-208842,
0.0339501,-209256,
0.0340002,-219513,
0.0340502,-237965,
0.0341003,-262879,
0.0341493,-292682,
0.0341993,-326105,
0.0342494,-361946,
0.0342994,-398613,
0.0343495,-434026,
0.0343995,-466016,
0.0344495,-492749,
0.0344996,-512761,
0.0345496,-524780,
0.0345997,-527644,
0.0346497,-520360,
0.0346997,-502241,
0.0347498,-473005,
0.0347998,-432974,
0.0348499,-383315,
0.0348999,-325794,
0.0349499,-262300,
0.035,-194701,
0.03505,-124875,
0.0351001,-54715.5,
0.0351501,13896.4,
0.0352001,79321.7,
0.0352502,140386,
0.0353002,196380,
0.0353503,246961,
0.0354003,292010,
0.0354493,331394,
0.0354994,364798,
0.0355494,391786,
0.0355995,412087,
0.0356495,425692,
0.0356995,432585,
0.0357496,432667,
0.0357996,425981,
0.0358497,412798,
0.0358997,393585,
0.0359497,368962,
0.0359998,339446,
0.0360498,305209,
0.0360999,266115,
0.0361499,221903,
0.0361999,172319,
0.03625,117069,
0.0363,55668.4,
0.0363501,-12548.9,
0.0364001,-88207.3,
0.0364501,-171630,
0.0365002,-262677,
